Nome Demanda;PROJETO;DEPÓSITO;DEP.;X;CÓDIGO;Descrição;UNID;MÊS;Qtd;MES;SEMANA;OBSERVAÇÃO;ESPECÍFICO?
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401213;SUPORTE TRANSF POSTE CIRC AC 255MM;;01/07/2026;16;7;27/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401213;SUPORTE TRANSF POSTE CIRC AC 255MM;;01/06/2026;16;6;23/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401213;SUPORTE TRANSF POSTE CIRC AC 255MM;;01/05/2026;16;5;18/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401213;SUPORTE TRANSF POSTE CIRC AC 255MM;;01/04/2026;16;4;14/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401213;SUPORTE TRANSF POSTE CIRC AC 255MM;;01/03/2026;16;3;10/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401213;SUPORTE TRANSF POSTE CIRC AC 255MM;;01/02/2026;16;2;6/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401213;SUPORTE TRANSF POSTE CIRC AC 255MM;;01/01/2026;16;1;1/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401234;LACO PREF ROLD CA 1/0AWG LJ;;01/12/2026;15;12;49/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401234;LACO PREF ROLD CA 1/0AWG LJ;;01/11/2026;15;11;45/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401234;LACO PREF ROLD CA 1/0AWG LJ;;01/10/2026;15;10;40/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401234;LACO PREF ROLD CA 1/0AWG LJ;;01/09/2026;15;9;36/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401234;LACO PREF ROLD CA 1/0AWG LJ;;01/08/2026;15;8;31/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401234;LACO PREF ROLD CA 1/0AWG LJ;;01/07/2026;15;7;27/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401234;LACO PREF ROLD CA 1/0AWG LJ;;01/06/2026;15;6;23/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401234;LACO PREF ROLD CA 1/0AWG LJ;;01/05/2026;15;5;18/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401234;LACO PREF ROLD CA 1/0AWG LJ;;01/04/2026;15;4;14/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401234;LACO PREF ROLD CA 1/0AWG LJ;;01/03/2026;15;3;10/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401234;LACO PREF ROLD CA 1/0AWG LJ;;01/02/2026;15;2;6/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401234;LACO PREF ROLD CA 1/0AWG LJ;;01/01/2026;15;1;1/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401239;PARAFUSO CAB QD AC 16MM 450MM;;01/12/2026;100;12;49/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401239;PARAFUSO CAB QD AC 16MM 450MM;;01/11/2026;100;11;45/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401239;PARAFUSO CAB QD AC 16MM 450MM;;01/10/2026;100;10;40/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401239;PARAFUSO CAB QD AC 16MM 450MM;;01/09/2026;100;9;36/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401239;PARAFUSO CAB QD AC 16MM 450MM;;01/08/2026;100;8;31/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401239;PARAFUSO CAB QD AC 16MM 450MM;;01/07/2026;100;7;27/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401239;PARAFUSO CAB QD AC 16MM 450MM;;01/06/2026;100;6;23/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401239;PARAFUSO CAB QD AC 16MM 450MM;;01/05/2026;100;5;18/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401239;PARAFUSO CAB QD AC 16MM 450MM;;01/04/2026;100;4;14/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401239;PARAFUSO CAB QD AC 16MM 450MM;;01/03/2026;100;3;10/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401239;PARAFUSO CAB QD AC 16MM 450MM;;01/02/2026;100;2;6/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401239;PARAFUSO CAB QD AC 16MM 450MM;;01/01/2026;100;1;1/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401252;POSTE CONCRETO TRON CON 13M 600DAN;;01/12/2026;3;12;49/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A10_PREST_SERVEM;INVESTIMENTO;DTM;-;401252;POSTE CONCRETO TRON CON 13M 600DAN;;01/12/2026;0;12;49/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401252;POSTE CONCRETO TRON CON 13M 600DAN;;01/11/2026;3;11;45/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A10_PREST_SERVEM;INVESTIMENTO;DTM;-;401252;POSTE CONCRETO TRON CON 13M 600DAN;;01/11/2026;2;11;45/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401252;POSTE CONCRETO TRON CON 13M 600DAN;;01/10/2026;3;10;40/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A10_PREST_SERVEM;INVESTIMENTO;DTM;-;401252;POSTE CONCRETO TRON CON 13M 600DAN;;01/10/2026;0;10;40/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401252;POSTE CONCRETO TRON CON 13M 600DAN;;01/09/2026;3;9;36/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A10_PREST_SERVEM;INVESTIMENTO;DTM;-;401252;POSTE CONCRETO TRON CON 13M 600DAN;;01/09/2026;2;9;36/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401252;POSTE CONCRETO TRON CON 13M 600DAN;;01/08/2026;3;8;31/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A10_PREST_SERVEM;INVESTIMENTO;DTM;-;401252;POSTE CONCRETO TRON CON 13M 600DAN;;01/08/2026;2;8;31/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401252;POSTE CONCRETO TRON CON 13M 600DAN;;01/07/2026;3;7;27/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A10_PREST_SERVEM;INVESTIMENTO;DTM;-;401252;POSTE CONCRETO TRON CON 13M 600DAN;;01/07/2026;0;7;27/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401252;POSTE CONCRETO TRON CON 13M 600DAN;;01/06/2026;3;6;23/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A10_PREST_SERVEM;INVESTIMENTO;DTM;-;401252;POSTE CONCRETO TRON CON 13M 600DAN;;01/06/2026;0;6;23/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401252;POSTE CONCRETO TRON CON 13M 600DAN;;01/05/2026;3;5;18/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A10_PREST_SERVEM;INVESTIMENTO;DTM;-;401252;POSTE CONCRETO TRON CON 13M 600DAN;;01/05/2026;2;5;18/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401252;POSTE CONCRETO TRON CON 13M 600DAN;;01/04/2026;3;4;14/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A10_PREST_SERVEM;INVESTIMENTO;DTM;-;401252;POSTE CONCRETO TRON CON 13M 600DAN;;01/04/2026;2;4;14/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401252;POSTE CONCRETO TRON CON 13M 600DAN;;01/03/2026;3;3;10/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A10_PREST_SERVEM;INVESTIMENTO;DTM;-;401252;POSTE CONCRETO TRON CON 13M 600DAN;;01/03/2026;0;3;10/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401252;POSTE CONCRETO TRON CON 13M 600DAN;;01/02/2026;3;2;6/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A10_PREST_SERVEM;INVESTIMENTO;DTM;-;401252;POSTE CONCRETO TRON CON 13M 600DAN;;01/02/2026;2;2;6/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401252;POSTE CONCRETO TRON CON 13M 600DAN;;01/01/2026;3;1;1/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A10_PREST_SERVEM;INVESTIMENTO;DTM;-;401252;POSTE CONCRETO TRON CON 13M 600DAN;;01/01/2026;0;1;1/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401260;POSTE CONCRETO TRON CON 9M 1000KGF;;01/12/2026;6;12;49/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A10_PREST_SERVEM;INVESTIMENTO;DTM;-;401260;POSTE CONCRETO TRON CON 9M 1000KGF;;01/12/2026;0;12;49/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401260;POSTE CONCRETO TRON CON 9M 1000KGF;;01/11/2026;6;11;45/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A10_PREST_SERVEM;INVESTIMENTO;DTM;-;401260;POSTE CONCRETO TRON CON 9M 1000KGF;;01/11/2026;1;11;45/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401260;POSTE CONCRETO TRON CON 9M 1000KGF;;01/10/2026;6;10;40/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A10_PREST_SERVEM;INVESTIMENTO;DTM;-;401260;POSTE CONCRETO TRON CON 9M 1000KGF;;01/10/2026;0;10;40/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401260;POSTE CONCRETO TRON CON 9M 1000KGF;;01/09/2026;6;9;36/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A10_PREST_SERVEM;INVESTIMENTO;DTM;-;401260;POSTE CONCRETO TRON CON 9M 1000KGF;;01/09/2026;0;9;36/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401260;POSTE CONCRETO TRON CON 9M 1000KGF;;01/08/2026;6;8;31/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A10_PREST_SERVEM;INVESTIMENTO;DTM;-;401260;POSTE CONCRETO TRON CON 9M 1000KGF;;01/08/2026;1;8;31/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401260;POSTE CONCRETO TRON CON 9M 1000KGF;;01/07/2026;6;7;27/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A10_PREST_SERVEM;INVESTIMENTO;DTM;-;401260;POSTE CONCRETO TRON CON 9M 1000KGF;;01/07/2026;0;7;27/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401260;POSTE CONCRETO TRON CON 9M 1000KGF;;01/06/2026;6;6;23/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A10_PREST_SERVEM;INVESTIMENTO;DTM;-;401260;POSTE CONCRETO TRON CON 9M 1000KGF;;01/06/2026;0;6;23/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401260;POSTE CONCRETO TRON CON 9M 1000KGF;;01/05/2026;6;5;18/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A10_PREST_SERVEM;INVESTIMENTO;DTM;-;401260;POSTE CONCRETO TRON CON 9M 1000KGF;;01/05/2026;1;5;18/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401260;POSTE CONCRETO TRON CON 9M 1000KGF;;01/04/2026;6;4;14/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A10_PREST_SERVEM;INVESTIMENTO;DTM;-;401260;POSTE CONCRETO TRON CON 9M 1000KGF;;01/04/2026;0;4;14/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401260;POSTE CONCRETO TRON CON 9M 1000KGF;;01/03/2026;6;3;10/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A10_PREST_SERVEM;INVESTIMENTO;DTM;-;401260;POSTE CONCRETO TRON CON 9M 1000KGF;;01/03/2026;0;3;10/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401260;POSTE CONCRETO TRON CON 9M 1000KGF;;01/02/2026;6;2;6/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A10_PREST_SERVEM;INVESTIMENTO;DTM;-;401260;POSTE CONCRETO TRON CON 9M 1000KGF;;01/02/2026;1;2;6/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401260;POSTE CONCRETO TRON CON 9M 1000KGF;;01/01/2026;6;1;1/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A10_PREST_SERVEM;INVESTIMENTO;DTM;-;401260;POSTE CONCRETO TRON CON 9M 1000KGF;;01/01/2026;0;1;1/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401264;PINO ISOLADOR AC 25X294X19MM;;01/12/2026;90;12;49/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401264;PINO ISOLADOR AC 25X294X19MM;;01/11/2026;90;11;45/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401264;PINO ISOLADOR AC 25X294X19MM;;01/10/2026;90;10;40/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401264;PINO ISOLADOR AC 25X294X19MM;;01/09/2026;90;9;36/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401264;PINO ISOLADOR AC 25X294X19MM;;01/08/2026;90;8;31/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401264;PINO ISOLADOR AC 25X294X19MM;;01/07/2026;90;7;27/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401264;PINO ISOLADOR AC 25X294X19MM;;01/06/2026;90;6;23/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401264;PINO ISOLADOR AC 25X294X19MM;;01/05/2026;90;5;18/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401264;PINO ISOLADOR AC 25X294X19MM;;01/04/2026;90;4;14/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401264;PINO ISOLADOR AC 25X294X19MM;;01/03/2026;90;3;10/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401264;PINO ISOLADOR AC 25X294X19MM;;01/02/2026;90;2;6/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401264;PINO ISOLADOR AC 25X294X19MM;;01/01/2026;90;1;1/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401296;POSTE CONCRETO TRON CON 11M 600KGF;;01/12/2026;5;12;49/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A10_PREST_SERVEM;INVESTIMENTO;DTM;-;401296;POSTE CONCRETO TRON CON 11M 600KGF;;01/12/2026;1;12;49/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401296;POSTE CONCRETO TRON CON 11M 600KGF;;01/11/2026;5;11;45/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A10_PREST_SERVEM;INVESTIMENTO;DTM;-;401296;POSTE CONCRETO TRON CON 11M 600KGF;;01/11/2026;1;11;45/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401296;POSTE CONCRETO TRON CON 11M 600KGF;;01/10/2026;5;10;40/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A10_PREST_SERVEM;INVESTIMENTO;DTM;-;401296;POSTE CONCRETO TRON CON 11M 600KGF;;01/10/2026;2;10;40/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401296;POSTE CONCRETO TRON CON 11M 600KGF;;01/09/2026;5;9;36/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A10_PREST_SERVEM;INVESTIMENTO;DTM;-;401296;POSTE CONCRETO TRON CON 11M 600KGF;;01/09/2026;1;9;36/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401296;POSTE CONCRETO TRON CON 11M 600KGF;;01/08/2026;5;8;31/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A10_PREST_SERVEM;INVESTIMENTO;DTM;-;401296;POSTE CONCRETO TRON CON 11M 600KGF;;01/08/2026;1;8;31/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401296;POSTE CONCRETO TRON CON 11M 600KGF;;01/07/2026;5;7;27/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A10_PREST_SERVEM;INVESTIMENTO;DTM;-;401296;POSTE CONCRETO TRON CON 11M 600KGF;;01/07/2026;2;7;27/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401296;POSTE CONCRETO TRON CON 11M 600KGF;;01/06/2026;5;6;23/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A10_PREST_SERVEM;INVESTIMENTO;DTM;-;401296;POSTE CONCRETO TRON CON 11M 600KGF;;01/06/2026;1;6;23/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401296;POSTE CONCRETO TRON CON 11M 600KGF;;01/05/2026;5;5;18/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A10_PREST_SERVEM;INVESTIMENTO;DTM;-;401296;POSTE CONCRETO TRON CON 11M 600KGF;;01/05/2026;1;5;18/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401296;POSTE CONCRETO TRON CON 11M 600KGF;;01/04/2026;5;4;14/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A10_PREST_SERVEM;INVESTIMENTO;DTM;-;401296;POSTE CONCRETO TRON CON 11M 600KGF;;01/04/2026;2;4;14/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401296;POSTE CONCRETO TRON CON 11M 600KGF;;01/03/2026;5;3;10/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A10_PREST_SERVEM;INVESTIMENTO;DTM;-;401296;POSTE CONCRETO TRON CON 11M 600KGF;;01/03/2026;1;3;10/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;A08_MANUT_REDMAN;INVESTIMENTO;DTM;-;401296;POSTE CONCRETO TRON CON 11M 600KGF;;01/02/2026;5;2;6/2026;;
