Divisão da remessa;Tipo doc.compras;Ctg.doc.compras;Grupo de compradores;Histórico pedido/docum.SolRem.;Data do documento;Material;Texto breve;Grupo de mercadorias;Código de eliminação;Categoria do item;Ctg.class.cont.;Centro;Depósito;Qtd.pedido;UM pedido;Preço líquido;Moeda;Unidade preço;Qtd.divisão;Data de remessa;Hora;Dat.rem.estatística;Quantidade anterior;Qtd.entrada;Quantidade saída;Qtd.fornecida;Requisição de compra;Item ReqC;Código de criação;Núm.itens;Contrato básico;a ser fornecido (valor;a ser fornecida (quantidade);Ãinda a faturar (quantidade);Ainda a faturar (valor);Categoria do item;Código de controle;Código de imposto;Código de liberação;Ctg.externa hierarquia;Den.característica 1;Denominação da característica 1;Denominação da característica 2;Denominação da característica 2;Denominação da característica 3;Denominação da característica 3;Dep.saída (do estq.);Documento de compras;Domicílio fiscal;Estado de liberação;Estrat.de liberação;Fim da validade;Fornecedor/centro fornecedor;Grupo de liberação;Grupo PSST;Histórico do consumo de componentes;Incompleto;Início per.validade;It.contrato superior;Item;Nº acompanhamento;Número da hierarquia;Número de documento configurável;Nº externo ordenação;Nº pacote;Nome de fornecedor;Organização compras;PriorNeces.;Prz.apresent.cotação;Qtd.na UnidGestEstoq;Qtd.notificada;Qtd.prev.pendente;Qtd.solicit.anterior;Quantidade prevista;Reg. info compras;Regra de agrupamento PSST;RFQ coletiva;Segmento de estoque;Segmento necessidade;Origem;Unid.prç.pedido;Unidade manutenção estoque;Urgência necessidade;ValFix.(cabeç.);Valor global pendente;Valor líquido pedido;Valor pendente;Valor solicitado
1;NB;F;A12;;11/02/2026;400507;CONECTOR PARAL AL 10-2/0AWG (6-70MM2);MC10301;;;;CDFL;INVT;210;UN;5,96;BRL;1;210;46153;0;46153;0;0;0;0;10102524;160;R;1;4600003112;1251,87;210;210;1251,87;0;;C1;G;;;;;;;;;4500145786;ZF 1302603;X;19;;1003799    CONIMEL EMPRESA DE MATERIAL ELETRIC;2;;;;;160;10;;;;0;0;1003799    CONIMEL EMPRESA DE MATER;OA01;0;;210;0;0;0;0;5300014295;;;;;;UN;UN;0;0;0;1251,87;0;0
1;NB;F;A12;;11/02/2026;403182;CONECTOR CHAVE SEC 1P FACA CU 10-300MM2;MC12002;;;;CDFL;INVT;1000;UN;173,22;BRL;1;1000;46153;0;46153;0;0;0;0;10102524;150;R;1;4600003112;173221,8;1000;1000;173221,8;0;;C1;G;;;;;;;;;4500145786;ZF 1302603;X;19;;1003799    CONIMEL EMPRESA DE MATERIAL ELETRIC;2;;;;;140;20;;;;0;0;1003799    CONIMEL EMPRESA DE MATER;OA01;0;;1000;0;0;0;0;5300027552;;;;;;UN;UN;0;0;0;173221,8;0;0
1;NB;F;A12;;11/02/2026;802249;CONECTOR CHAVE SEC 1P FACA CU 10-300MM2;MC12002;;;;CDFL;CUST;1000;UN;173,22;BRL;1;1000;46153;0;46153;0;0;0;0;10102524;50;R;1;4600003112;173221,8;1000;1000;173221,8;0;;C1;G;;;;;;;;;4500145786;ZF 1302603;X;19;;1003799    CONIMEL EMPRESA DE MATERIAL ELETRIC;2;;;;;170;30;;;;0;0;1003799    CONIMEL EMPRESA DE MATER;OA01;0;;1000;0;0;0;0;5300027553;;;;;;UN;UN;0;0;0;173221,8;0;0
1;NB;F;A12;;20/02/2026;800889;CONECTOR PARAL AL 4/0AWG 1/0AWG;MC10301;;;;CDFL;CUST;500;UN;17,38;BRL;1;500;46163;0;46163;0;0;0;0;10105454;20;R;1;4600003204;8690,85;500;500;8690,85;0;;C1;G;;;;;;;;;4500146982;ZF 1302603;X;19;;1003799    CONIMEL EMPRESA DE MATERIAL ELETRIC;2;;;;;40;10;;;;0;0;1003799    CONIMEL EMPRESA DE MATER;OA01;0;;500;0;0;0;0;5300007364;;;;;;UN;UN;0;0;0;8690,85;0;0
1;NB;F;A12;;20/02/2026;401566;CONECTOR PARAL AL 4/0AWG 1/0AWG;MC10301;;;;CDFL;INVT;2000;UN;17,38;BRL;1;2000;46163;0;46163;0;0;0;0;10104854;90;R;1;4600003204;34763,4;2000;2000;34763,4;0;;C1;G;;;;;;;;;4500146983;ZF 1302603;X;19;;1003799    CONIMEL EMPRESA DE MATERIAL ELETRIC;2;;;;;20;10;;;;0;0;1003799    CONIMEL EMPRESA DE MATER;OA01;0;;2000;0;0;0;0;5300002927;;;;;;UN;UN;0;0;0;34763,4;0;0
1;NB;F;A12;;01/04/2026;800054;CONECTOR ATERRAMENTO HAST/CABO 3,5-9,4MM;MC10301;;;;CDFL;CUST;7086;UN;17,54;BRL;1;7086;46203;0;46203;0;0;0;0;10105454;10;R;1;4600003204;124287,02;7086;7086;124287,02;0;;C1;G;;;;;;;;;4500150326;ZF 1302603;X;19;;1003799    CONIMEL EMPRESA DE MATERIAL ELETRIC;2;;;;;30;10;;;;0;0;1003799    CONIMEL EMPRESA DE MATER;OA01;0;;7086;0;0;0;0;5300004657;;;;;;UN;UN;0;0;0;124287,02;0;0
1;ZCDR;F;GAE;;26/03/2026;112065;CANETA MARCA TEXTO AM;MC02301;;;;CDFL;CUST;10;UN;1;BRL;1;10;46142;0;46142;0;0;0;0;10131015;10;R;1;;10;10;10;10;0;;C0;G;;;;;;;;;4500150222;ZF 1302603;X;15;;1003813    CECIL CONCORDE COMERCIO INDUSTRIA I;2;;;;;0;10;;;;0;0;1003813    CECIL CONCORDE COMERCIO;OA01;0;;10;0;0;0;0;5300012650;;;;;;UN;UN;0;0;0;10;0;0
1;ZCDR;F;GAE;;26/03/2026;802464;CLIPE ACO NIQ N 4/0 CX 50UN;MC02301;;;;CDFL;CUST;20;UN;3,11;BRL;1;20;46142;0;46142;0;0;0;0;10131015;20;R;1;;62,26;20;20;62,26;0;;C7;G;;;;;;;;;4500150222;ZF 1302603;X;15;;1003813    CECIL CONCORDE COMERCIO INDUSTRIA I;2;;;;;0;20;;;;0;0;1003813    CECIL CONCORDE COMERCIO;OA01;0;;20;0;0;0;0;5300009307;;;;;;UN;UN;0;0;0;62,26;0;0
1;ZCDR;F;GAE;;26/03/2026;110649;CLIPE PAPEL AC NIQ TAM N 3/0;MC02301;;;;CDFL;CUST;10;CX;2,76;BRL;1;10;46142;0;46142;0;0;0;0;10131015;30;R;1;;27,6;10;10;27,6;0;;C7;G;;;;;;;;;4500150222;ZF 1302603;X;15;;1003813    CECIL CONCORDE COMERCIO INDUSTRIA I;2;;;;;0;30;;;;0;0;1003813    CECIL CONCORDE COMERCIO;OA01;0;;10;0;0;0;0;5300009306;;;;;;CX;CX;0;0;0;27,6;0;0
1;ZCDR;F;GAE;;26/03/2026;110356;PASTA L PLAST AZ 31X22CM;MC02301;;;;CDFL;CUST;20;UN;0,7;BRL;1;20;46142;0;46142;0;0;0;0;10131015;40;R;1;;14;20;20;14;0;;C0;G;;;;;;;;;4500150222;ZF 1302603;X;15;;1003813    CECIL CONCORDE COMERCIO INDUSTRIA I;2;;;;;0;40;;;;0;0;1003813    CECIL CONCORDE COMERCIO;OA01;0;;20;0;0;0;0;5300014879;;;;;;UN;UN;0;0;0;14;0;0
1;ZCDR;F;GAE;;26/03/2026;804453;PRANCHETA MAD COMP C/PREND MET 230X340M;MC02301;;;;CDFL;CUST;5;UN;4,77;BRL;1;5;46142;0;46142;0;0;0;0;10131015;50;R;1;;23,85;5;5;23,85;0;;C0;G;;;;;;;;;4500150222;ZF 1302603;X;15;;1003813    CECIL CONCORDE COMERCIO INDUSTRIA I;2;;;;;0;50;;;;0;0;1003813    CECIL CONCORDE COMERCIO;OA01;0;;5;0;0;0;0;5300032225;;;;;;UN;UN;0;0;0;23,85;0;0
1;ZCDR;F;GAE;;26/03/2026;110215;CAIXA ARQUIVO PLAST CORRUG 360X135X250MM;MC02301;;;;CDFL;CUST;150;UN;3,5;BRL;1;150;46142;0;46142;0;0;0;0;10131015;60;R;1;;525,6;150;150;525,6;0;;C1;G;;;;;;;;;4500150222;ZF 1302603;X;15;;1003813    CECIL CONCORDE COMERCIO INDUSTRIA I;2;;;;;0;60;;;;0;0;1003813    CECIL CONCORDE COMERCIO;OA01;0;;150;0;0;0;0;5300013294;;;;;;UN;UN;0;0;0;525,6;0;0
1;ZCDR;F;GAE;;26/03/2026;112242;CLIPE PAPEL AC NIQ TAM 8/0;MC02301;;;;CDFL;CUST;10;CX;4,8;BRL;1;10;46142;0;46142;0;0;0;0;10131015;70;R;1;;48;10;10;48;0;;C0;G;;;;;;;;;4500150222;ZF 1302603;X;15;;1003813    CECIL CONCORDE COMERCIO INDUSTRIA I;2;;;;;0;70;;;;0;0;1003813    CECIL CONCORDE COMERCIO;OA01;0;;10;0;0;0;0;5300012653;;;;;;CX;CX;0;0;0;48;0;0
1;ZCDR;F;GAE;;26/03/2026;110708;EXTRATOR GRAMPOS ESPATULA AI 150MM;MC02301;;;;CDFL;CUST;10;UN;1,4;BRL;1;10;46142;0;46142;0;0;0;0;10131015;80;R;1;;14;10;10;14;0;;C0;G;;;;;;;;;4500150222;ZF 1302603;X;15;;1003813    CECIL CONCORDE COMERCIO INDUSTRIA I;2;;;;;0;80;;;;0;0;1003813    CECIL CONCORDE COMERCIO;OA01;0;;10;0;0;0;0;5300032226;;;;;;UN;UN;0;0;0;14;0;0
1;ZCDR;F;GAE;;26/03/2026;110404;ENVELOPE CORRES PAP 80G/M2 NT 340X240MM;MC02301;;;;CDFL;CUST;2;UN;7,12;BRL;1;2;46142;0;46142;0;0;0;0;10131015;90;R;1;;14,24;2;2;14,24;0;;C0;G;;;;;;;;;4500150222;ZF 1302603;X;15;;1003813    CECIL CONCORDE COMERCIO INDUSTRIA I;2;;;;;0;90;;;;0;0;1003813    CECIL CONCORDE COMERCIO;OA01;0;;2;0;0;0;0;5300032227;;;;;;UN;UN;0;0;0;14,24;0;0
1;ZCDR;F;GAE;;26/03/2026;112066;PAPEL AUTO ADES 38X50MM 100FL POST IT;MC02301;;;;CDFL;CUST;10;CX;5,37;BRL;1;10;46142;0;46142;0;0;0;0;10131015;100;R;1;;53,7;10;10;53,7;0;;C0;G;;;;;;;;;4500150222;ZF 1302603;X;15;;1003813    CECIL CONCORDE COMERCIO INDUSTRIA I;2;;;;;0;100;;;;0;0;1003813    CECIL CONCORDE COMERCIO;OA01;0;;10;0;0;0;0;5300032228;;;;;;CX;CX;0;0;0;53,7;0;0
1;ZCDR;F;GAE;;26/03/2026;804398;ESTILETE 18 MM;MC01401;;;;CDFL;CUST;6;UN;6,6;BRL;1;6;46142;0;46142;0;0;0;0;10131015;110;R;1;;39,6;6;6;39,6;0;;C0;G;;;;;;;;;4500150222;ZF 1302603;X;15;;1003813    CECIL CONCORDE COMERCIO INDUSTRIA I;2;;;;;0;110;;;;0;0;1003813    CECIL CONCORDE COMERCIO;OA01;0;;6;0;0;0;0;5300032229;;;;;;UN;UN;0;0;0;39,6;0;0
1;ZCDR;F;A14;;05/02/2026;110418;DISCO CORTE ACO 7P;MC01401;;;;CDFL;CUST;100;UN;5,27;BRL;1;100;46112;0;46112;0;100;0;0;10127904;10;R;1;;0;0;0;0;0;;C0;G;;;;;;;;;4500145134;ZF 1302603;X;15;;1003818    B A ELETRICA LTDA;2;;;;;0;10;;;;0;0;1003818    B A ELETRICA LTDA;OA01;0;;100;100;0;0;0;5300031573;;;;;;UN;UN;0;0;0;527;0;0
1;ZCDR;F;GAE;;13/02/2026;804842;BATERIA VEICULAR 100A;MC20101;;;;CDFL;CUST;1;UN;1285,63;BRL;1;1;46081;0;46081;0;1;0;0;10129259;10;R;1;;0;0;0;0;0;;C0;G;;;;;;;;;4500146047;ZF 1302603;X;15;;1003818    B A ELETRICA LTDA;2;;;;;0;10;;;;0;0;1003818    B A ELETRICA LTDA;OA01;0;;1;1;0;0;0;5300028174;;;;;;UN;UN;0;0;0;1285,63;0;0
1;ZCDR;F;GAE;;24/02/2026;114242;"""DISCO CORTE P/ FERRO 7""""X1,6 X PC 50,00";MC01401;;;;CDFL;CUST;50;UN;5,27;BRL;1;50;46073;0;46073;0;50;0;0;10130049;10;R;1;;0;0;0;0;0;;C0;G;;;;;;;;;4500147553;ZF 1302603;X;15;;1003818    B A ELETRICA LTDA;2;;;;;0;10;;;;0;0;1003818    B A ELETRICA LTDA;OA01;0;;50;50;0;0;0;5300031773;;;;;;UN;UN;0;0;0;263,5;0;0
1;ZCDR;F;A14;;25/02/2026;403602;ABRACADEIRA PLAS UV 525X8,90MM TRI;MC02901;;;;CDFL;INVT;629;UN;2,17;BRL;1;629;46203;0;46203;0;629;0;0;10129513;10;R;1;;0;0;0;0;0;;C0;G;;;;;;;;;4500147645;ZF 1302603;X;15;;1003818    B A ELETRICA LTDA;2;;;;;0;10;;;;0;0;1003818    B A ELETRICA LTDA;OA01;0;;629;629;0;0;0;5300005747;;;;;;UN;UN;0;0;0;1364,93;0;0
1;NB;F;A14;;26/02/2026;802141;FITA ISOL ELET 19MMX20M 0,19MM AZ;MC10903;;;;CDFL;CUST;50;UN;53,44;BRL;1;50;46139;0;46139;0;50;0;0;10102704;60;R;1;4600003162;0;0;0;0;0;;C0;G;;;;;;;;;4500147694;ZF 1302603;X;19;;1003818    B A ELETRICA LTDA;2;;;;;50;10;;;;0;0;1003818    B A ELETRICA LTDA;OA01;0;;50;50;0;0;0;5300004233;;;;;;UN;UN;0;0;0;2672;0;0
1;NB;F;A14;;26/02/2026;802158;FITA ISOL ELET 19MMX20M 0,19MM BR;MC10903;;;;CDFL;CUST;50;UN;53,44;BRL;1;50;46139;0;46139;0;50;0;0;10102704;70;R;1;4600003162;0;0;0;0;0;;C0;G;;;;;;;;;4500147694;ZF 1302603;X;19;;1003818    B A ELETRICA LTDA;2;;;;;60;20;;;;0;0;1003818    B A ELETRICA LTDA;OA01;0;;50;75;0;0;0;5300004234;;;;;;UN;UN;0;0;0;2672;0;0
1;NB;F;A14;;26/02/2026;802138;FITA ISOL ELET 19MMX20M 0,19MM VM;MC10903;;;;CDFL;CUST;27;UN;53,44;BRL;1;27;46139;0;46139;0;27;0;0;10102704;80;R;1;4600003162;0;0;0;0;0;;C0;G;;;;;;;;;4500147694;ZF 1302603;X;19;;1003818    B A ELETRICA LTDA;2;;;;;70;30;;;;0;0;1003818    B A ELETRICA LTDA;OA01;0;;27;27;0;0;0;5300004235;;;;;;UN;UN;0;0;0;1442,88;0;0
1;ZCDR;F;GAE;;03/03/2026;403602;ABRACADEIRA PLAS UV 525X8,90MM TRI;MC02901;;;;CDFL;INVT;2000;UN;1,74;BRL;1;2000;46086;0;46086;0;2000;0;0;10130337;10;R;1;;0;0;0;0;0;;CA;G;;;;;;;;;4500148056;ZF 1302603;X;15;;1003818    B A ELETRICA LTDA;2;;;;;0;10;;;;0;0;1003818    B A ELETRICA LTDA;OA01;0;;2000;2000;0;0;0;5300005747;;;;;;UN;UN;0;0;0;3472;0;0
1;ZCDR;F;GAE;;03/03/2026;401465;CONECTOR PERF AL 16-120MM2 / 16-120MM2;MC12002;;;;CDFL;INVT;500;UN;10,29;BRL;1;500;46086;0;46086;0;500;0;0;10130337;20;R;1;;0;0;0;0;0;;C0;G;;;;;;;;;4500148056;ZF 1302603;X;15;;1003818    B A ELETRICA LTDA;2;;;;;0;20;;;;0;0;1003818    B A ELETRICA LTDA;OA01;0;;500;500;0;0;0;5300012711;;;;;;UN;UN;0;0;0;5145;0;0
1;ZCDR;F;GAE;;03/03/2026;400359;ALCA PREFORM ESTAI 3/8P 9,5MM 889MM;MC11001;;;;CDFL;INVT;410;UN;25,23;BRL;1;410;46086;0;46079;0;410;0;0;10130337;30;R;1;;0;0;0;0;0;;C0;G;;;;;;;;;4500148056;ZF 1302603;X;15;;1003818    B A ELETRICA LTDA;2;;;;;0;30;;;;0;0;1003818    B A ELETRICA LTDA;OA01;0;;410;410;0;0;0;5300006641;;;;;;UN;UN;0;0;0;10344,3;0;0
1;ZCDR;F;GAE;;27/03/2026;805627;TERMINAL COMPRESSÃO 400MM2;MC10401;;;;CDFL;CUST;4;UN;89,23;BRL;1;4;45777;0;45777;0;0;0;0;10132692;10;R;1;;356,92;4;4;356,92;0;;C0;G;;;;;;;;;4500150256;ZF 1302603;X;15;;1003818    B A ELETRICA LTDA;2;;;;;0;10;;;;0;0;1003818    B A ELETRICA LTDA;OA01;0;;4;0;0;0;0;5300032247;;;;;;UN;UN;0;0;0;356,92;0;0
1;NB;F;A03;;06/02/2026;400224;POSTE CONC DUPL T 11 M 300 DAN;MC13001;;;;CDFL;INVT;200;UN;1506,6;BRL;1;200;46107;0;46104;0;125;0;0;10102602;80;R;1;4600003195;112995;75;75;112995;0;;CA;G;;;;;;;;;4500145239;ZF 1302603;X;19;;1003866    ARCOMA DA AMAZONIA IND E COM LTDA;2;;;;;50;10;;;;0;0;1003866    ARCOMA DA AMAZONIA IND E;OA01;0;;200;125;0;0;0;5300001959;;;;;;UN;UN;0;0;0;301320;0;0
1;NB;F;A03;;06/02/2026;400224;POSTE CONC DUPL T 11 M 300 DAN;MC13001;;;;CDFL;INVT;115;UN;1506,6;BRL;1;115;46153;0;46149;0;0;0;0;10102602;80;R;1;4600003195;173259;115;115;173259;0;;CA;G;;;;;;;;;4500145239;ZF 1302603;X;19;;1003866    ARCOMA DA AMAZONIA IND E COM LTDA;2;;;;;50;20;;;;0;0;1003866    ARCOMA DA AMAZONIA IND E;OA01;0;;115;0;0;0;0;5300001959;;;;;;UN;UN;0;0;0;173259;0;0
1;ZCDR;F;GAE;;24/03/2026;410212;FITA AUTOADESIVA BLINDAGEM 10cmX10m;MC03701;;;;CDFL;INVT;350;UN;20,43;BRL;1;350;46106;0;46106;0;0;0;0;10132495;10;R;1;;7150,5;350;350;7150,5;0;;C0;G;;;;;;;;;4500150142;ZF 1302603;X;15;;1003874    COCIL CONSTRUCOES CIVIS E INDUSTRIA;2;;;;;0;10;;;;0;0;1003874    COCIL CONSTRUCOES CIVIS;OA01;0;;350;0;0;0;0;5300032187;;;;;;UN;UN;0;0;0;7150,5;0;0
1;NB;F;A15;;04/02/2026;402318;CABO  MULT 3X120+1X70MM² XLPE 0,6/1 KV;MC10101;;;;CDFL;INVT;8073;M;47,31;BRL;1;8073;46138;0;46138;0;0;0;0;10103148;80;R;1;4600003213;381933,63;8073;8073;381933,63;0;;C0;G;;;;;;;;;4500145027;ZF 1302603;X;19;;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;2;;;;;210;10;;;;0;0;1003949    FLEX INDUSTRIA DE FIOS E;OA01;0;;8073;0;0;0;0;5300022370;;;;;;M;M;0;0;0;381933,63;0;0
1;NB;F;GAE;;19/02/2026;402152;CABO ELET CU 95MM2 90°XLPE 0,6/1KV;MC10101;;;;CDFL;INVT;500;M;60,35;BRL;1;500;46102;0;46069;0;500;0;0;10101099;60;R;1;4600003068;0;0;0;0;0;;CA;G;;;;;;;;;4500146770;ZF 1302603;X;19;;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;2;;;;;110;10;;;;0;0;1003949    FLEX INDUSTRIA DE FIOS E;OA01;0;;500;500;0;0;0;5300024047;;;;;;M;M;0;0;0;30173,85;0;0
1;NB;F;A16;;20/02/2026;402318;CABO  MULT 3X120+1X70MM² XLPE 0,6/1 KV;MC10101;;;;CDFL;INVT;34000;M;44;BRL;1;34000;46118;0;46118;0;34000;0;0;10129511;10;R;1;4600003213;0;0;0;0;0;;CA;G;;;;;;;;;4500147222;ZF 1302603;X;19;;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;2;;;;;330;10;;;;0;0;1003949    FLEX INDUSTRIA DE FIOS E;OA01;0;;34000;34000;0;0;0;5300022370;;;;;;M;M;0;0;0;1495942,2;0;0
1;NB;F;GAE;;25/02/2026;402152;CABO ELET CU 95MM2 90°XLPE 0,6/1KV;MC10101;;;;CDFL;INVT;1187;M;60,35;BRL;1;1187;46128;0;46128;0;1187;0;0;10130171;10;R;1;4600003068;0;0;0;0;0;;CA;G;;;;;;;;;4500147616;ZF 1302603;X;19;;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;2;;;;;130;10;;;;0;0;1003949    FLEX INDUSTRIA DE FIOS E;OA01;0;;1187;1187;0;0;0;5300024047;;;;;;M;M;0;0;0;71632,72;0;0
1;NB;F;A03;;04/03/2026;801185;CABO  MULT 2X10+1X10 MM² XLPE 0,6/1 KV;MC10101;;;;CDFL;CUST;600;M;2,78;BRL;1;600;46132;0;46132;0;600;0;0;10130252;10;R;1;4600003213;0;0;0;0;0;;CA;G;;;;;;;;;4500148070;ZF 1302603;X;19;;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;2;;;;;340;10;;;;0;0;1003949    FLEX INDUSTRIA DE FIOS E;OA01;0;;600;600;0;0;0;5300026037;;;;;;M;M;0;0;0;1670,4;0;0
1;NB;F;A03;;04/03/2026;400443;CABO  MULT 2X25+1X25MM² XLPE 0,6/1 KV;MC10101;;;;CDFL;INVT;3000;M;5,94;BRL;1;3000;46132;0;46132;0;3000;0;0;10130252;20;R;1;4600003213;0;0;0;0;0;;CA;G;;;;;;;;;4500148070;ZF 1302603;X;19;;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;2;;;;;350;20;;;;0;0;1003949    FLEX INDUSTRIA DE FIOS E;OA01;0;;3000;3000;0;0;0;5300023744;;;;;;M;M;0;0;0;17832;0;0
1;NB;F;A03;;04/03/2026;400474;CABO  MULT 3X70+1X70 MM² XLPE 0,6/1 KV;MC10101;;;;CDFL;INVT;16608;M;22,4;BRL;1;16608;46132;0;46132;0;16608;0;0;10130252;30;R;1;4600003213;0;0;0;0;0;;CA;G;;;;;;;;;4500148070;ZF 1302603;X;19;;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;2;;;;;360;30;;;;0;0;1003949    FLEX INDUSTRIA DE FIOS E;OA01;0;;16608;16608;0;0;0;5300022374;;;;;;M;M;0;0;0;372019,2;0;0
1;NB;F;A03;;04/03/2026;400487;CABO  MULT 3X120+1X120MM² XLPE 0,6/1 KV;MC10101;;;;CDFL;INVT;7000;M;43,84;BRL;1;7000;46132;0;46132;0;7000;0;0;10130252;40;R;1;4600003213;0;0;0;0;0;;CA;G;;;;;;;;;4500148070;ZF 1302603;X;19;;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;2;;;;;370;40;;;;0;0;1003949    FLEX INDUSTRIA DE FIOS E;OA01;0;;7000;7000;0;0;0;5300027896;;;;;;M;M;0;0;0;306880;0;0
1;NB;F;GAE;;04/03/2026;401886;CABO AL NU C/ALMA ACO CAA-2AWG SPAROW;MC10101;;;;CDFL;INVT;1076;KG;24;BRL;1;1076;46125;0;46125;0;0;0;0;10130345;10;R;1;4600003048;25824;1076;1076;25824;0;;CA;G;;;;;;;;;4500148087;ZF 1302603;X;19;;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;2;;;;;210;10;;;;0;0;1003949    FLEX INDUSTRIA DE FIOS E;OA01;0;;1076;0;0;0;0;5300026558;;;;;;KG;KG;0;0;0;25824;0;0
1;NB;F;GAE;;04/03/2026;402397;CABO ELET NU CA 1/0AWG 53,5 MM2 POPPY;MC10101;;;;CDFL;INVT;35616;KG;26,97;BRL;1;35616;46125;0;46125;0;7263;0;0;10130345;20;R;1;4600003048;764680,41;28353;28353;764680,41;0;;CA;G;;;;;;;;;4500148087;ZF 1302603;X;19;;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;2;;;;;220;20;;;;0;0;1003949    FLEX INDUSTRIA DE FIOS E;OA01;0;;35616;7263;0;0;0;5300022122;;;;;;KG;KG;0;0;0;960563,52;0;0
1;NB;F;GAE;;04/03/2026;400460;CABO ELET NU CA AL 2/0AWG 67,40MM2 ASTER;MC10101;;;;CDFL;INVT;15363;KG;23,2;BRL;1;15363;46125;0;46125;0;13056;0;0;10130345;30;R;1;4600003048;53522,4;2307;2307;53522,4;0;;CA;G;;;;;;;;;4500148087;ZF 1302603;X;19;;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;2;;;;;230;30;;;;0;0;1003949    FLEX INDUSTRIA DE FIOS E;OA01;0;;15363;13056;0;0;0;5300022123;;;;;;KG;KG;0;0;0;356421,6;0;0
1;NB;F;GAE;;04/03/2026;400434;CABO ELET NU CA AL 2AWG 33,54MM2 IRIS;MC10101;;;;CDFL;INVT;6576;KG;26,97;BRL;1;6576;46125;0;46125;0;6576;0;0;10130345;40;R;1;4600003048;0;0;0;0;0;;CA;G;;;;;;;;;4500148087;ZF 1302603;X;19;;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;2;;;;;240;40;;;;0;0;1003949    FLEX INDUSTRIA DE FIOS E;OA01;0;;6576;6576;0;0;0;5300026557;;;;;;KG;KG;0;0;0;177354,72;0;0
1;NB;F;GAE;;04/03/2026;800682;CABO NU CA AL 4/0 AWG 7X4,417MM OXLIP;MC10101;;;;CDFL;CUST;6615;KG;23,2;BRL;1;6615;46125;0;46125;0;2117;0;0;10130345;50;R;1;4600003048;104353,6;4498;4498;104353,6;0;;CA;G;;;;;;;;;4500148087;ZF 1302603;X;19;;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;2;;;;;250;50;;;;0;0;1003949    FLEX INDUSTRIA DE FIOS E;OA01;0;;6615;2117;0;0;0;5300026590;;;;;;KG;KG;0;0;0;153468;0;0
1;NB;F;GAE;;11/03/2026;400708;CABO ELETR 15KV AL PROT XLPE 50MM2 1F MT;MC10101;;;;CDFL;INVT;33303;M;5,2;BRL;1;33303;46112;0;46112;0;33303;0;0;10128402;10;R;1;;0;0;0;0;0;;CA;G;;;;;;;;;4500148814;ZF 1302603;X;19;;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;2;;;;;0;20;;;;0;0;1003949    FLEX INDUSTRIA DE FIOS E;OA01;0;;33303;33303;0;0;0;5300026876;;;;;;M;M;0;0;0;173175,6;0;0
1;NB;F;A02;;23/01/2026;404009;CABO AL CONCENTRICO 1F 1x16+16MM2;MC10101;;;;CDFL;INVT;86908;M;4,77;BRL;1;86908;46153;0;46141;0;0;0;0;10108747;100;R;1;4600003262;414629,38;86908;86908;414629,38;0;;C1;G;;;;;;;;;4500144522;ZF 1302603;X;19;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;2;;;;;90;10;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;86908;0;0;0;0;5300002813;;;;;;M;M;0;0;0;414629,38;0;0
1;NB;F;A02;;23/01/2026;403656;CABO AL CONCENTRICO 3F 3X25+25MM2;MC10101;;;;CDFL;INVT;54000;M;20,61;BRL;1;54000;46153;0;46141;0;0;0;0;10108747;50;R;1;4600003262;1112875,2;54000;54000;1112875,2;0;;C1;G;;;;;;;;;4500144522;ZF 1302603;X;19;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;2;;;;;50;20;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;54000;0;0;0;0;5300002809;;;;;;M;M;0;0;0;1112875,2;0;0
1;NB;F;A13;;23/02/2026;403574;CABO AL CONCENTRICO 3F 3X95+95MM2;MC10101;;;;CDFL;INVT;36000;M;64,64;BRL;1;36000;46122;0;46122;0;0;0;0;;0;R;1;;2327040;36000;36000;2327040;0;;C0;;;;;;;;;;4500147470;ZF 1302603;;;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;;;;X;;0;10;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;36000;0;0;0;0;5300014245;;;;;;M;M;0;0;0;2327040;0;0
