Documento de compras	Item	Contrato básico	It.contrato superior	Fornecedor/centro fornecedor	Tipo doc.compras	Ctg.doc.compras	Grupo de compradores	Histórico pedido/docum.SolRem.	Data do documento	Código de imposto	Material	Texto breve	Grupo de mercadorias	Código de eliminação	Categoria do item	Ctg.class.cont.	Centro	Depósito	Qtd.pedido	UM pedido	Qtd.na UnidGestEstoq	Unidade manutenção estoque	Preço líquido	Moeda	Unidade preço	Quantidade prevista	Qtd.prev.pendente	a ser fornecida (quantidade)	a ser fornecido (valor	Ãinda a faturar (quantidade)	Ainda a faturar (valor)	Núm.itens	Domicílio fiscal	Valor líquido pedido
4500135845	20	4600003404	20	1007657    RYAN SAIMON RODRIGUES LOPES 7038304	NB	F	GAE		05/11/2025	C0	112669	Mouse USB óptico com fio cor preto.	MC01702			K	CDFL		50	UN	50	UN	29	BRL	1	0	0	0	0	0	0	1	ZF 1302603	1.450,00
4500135845	30	4600003404	30	1007657    RYAN SAIMON RODRIGUES LOPES 7038304	NB	F	GAE		05/11/2025	C0	112387	Mouse USB sem fio preto	MC01702			K	CDFL		10	UN	10	UN	47	BRL	1	0	0	0	0	0	0	1	ZF 1302603	470
4500135845	40	4600003404	40	1007657    RYAN SAIMON RODRIGUES LOPES 7038304	NB	F	GAE		05/11/2025	C0	111928	Headset com cabo usb preto	MC01702			K	CDFL		10	UN	10	UN	134,83	BRL	1	0	0	0	0	0	0	1	ZF 1302603	1.348,30
4500135845	50	4600003404	50	1007657    RYAN SAIMON RODRIGUES LOPES 7038304	NB	F	GAE		05/11/2025	C0	113699	Camera Webcam Full HD	MC01702			K	CDFL		10	UN	10	UN	125,13	BRL	1	0	0	0	0	0	0	1	ZF 1302603	1.251,30
4500135845	60	4600003404	60	1007657    RYAN SAIMON RODRIGUES LOPES 7038304	NB	F	GAE		05/11/2025	C0	113762	Hub Usb 3.0 Extensor Portas Usb para Not	MC01702			K	CDFL		10	UN	10	UN	48,4	BRL	1	0	0	0	0	0	0	1	ZF 1302603	484
4500135845	70	4600003404	70	1007657    RYAN SAIMON RODRIGUES LOPES 7038304	NB	F	GAE		05/11/2025	C0	111930	Adaptador de Rede RJ45 para USB 3.0, 100	MC01702			K	CDFL		10	UN	10	UN	126	BRL	1	0	0	10	1.260,00	10	1.260,00	1	ZF 1302603	1.260,00
4500135845	80	4600003404	80	1007657    RYAN SAIMON RODRIGUES LOPES 7038304	NB	F	GAE		05/11/2025	C0	114145	Sup Notebook Art Dobravel Erg	MC01702			K	CDFL		10	UN	10	UN	77,5	BRL	1	0	0	0	0	0	0	1	ZF 1302603	775
4500135845	90	4600003404	90	1007657    RYAN SAIMON RODRIGUES LOPES 7038304	NB	F	GAE		05/11/2025	C0	110704	Bateria de pico de energia, Heavy Duty,	MC20101			K	CDFL		20	UN	20	UN	29	BRL	1	0	0	20	580	20	580	1	ZF 1302603	580
4500135845	100	4600003404	100	1007657    RYAN SAIMON RODRIGUES LOPES 7038304	NB	F	GAE		05/11/2025	C0	113687	Bateria de Notebook Latitude DELL, model	MC01702			K	CDFL		5	UN	5	UN	340	BRL	1	0	0	5	1.700,00	5	1.700,00	1	ZF 1302603	1.700,00
4500135845	110	4600003404	120	1007657    RYAN SAIMON RODRIGUES LOPES 7038304	NB	F	GAE		05/11/2025	C0	113691	Aspirador de Ar  / Jateador de Ar  	MC01702			K	CDFL		1	UN	1	UN	387,03	BRL	1	0	0	1	387,03	1	387,03	1	ZF 1302603	387,03
4500135845	120	4600003404	130	1007657    RYAN SAIMON RODRIGUES LOPES 7038304	NB	F	GAE		05/11/2025	C0	113638	DDR3 – DIMM, Frequencia 1600 - Desktop D	MC01702			K	CDFL		30	UN	30	UN	105,73	BRL	1	0	0	0	0	0	0	1	ZF 1302603	3.171,90
4500135845	130	4600003404	140	1007657    RYAN SAIMON RODRIGUES LOPES 7038304	NB	F	GAE		05/11/2025	C0	113639	DDR4 – DIMM, Frequencia 2133 - Desktop D	MC01702			K	CDFL		30	UN	30	UN	243,46	BRL	1	0	0	30	7.303,80	30	7.303,80	1	ZF 1302603	7.303,80
4500135845	140	4600003404	110	1007657    RYAN SAIMON RODRIGUES LOPES 7038304	NB	F	GAE		05/11/2025	C0	114146	Cabo hdmi - 05 Metro	MC01702			K	CDFL		10	UN	10	UN	38,7	BRL	1	0	0	0	0	0	0	1	ZF 1302603	387
4500138765	10		0	1007763    SIEMENS INFRAESTRUTURA E INDUSTRIA	NB	F	A14		07/01/2026	C1	407739	TRANSCEPTOR OPTICO MODULAR SFP	MC25001			N	CDFL		2	UN	2	UN	4.512,49	BRL	1	0	0	2	9.024,98	2	9.024,98	1	ZF 1302603	9.024,98
4500135841	10		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		05/11/2025	C0	113200	CILINDRO MESTRE	MC00303			K	CDFL		1	UN	1	UN	201	BRL	1	0	0	0	0	0	0	1	ZF 1302603	201
4500135841	20		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		05/11/2025	C0	113487	CILINDRO AUXILIAR	MC00303			K	CDFL		1	UN	1	UN	264,52	BRL	1	0	0	0	0	0	0	1	ZF 1302603	264,52
4500135842	10		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		05/11/2025	C0	113305	FILTRO DIESEL REF. 1R0766	MC01501			K	CDFL		1	UN	1	UN	104,04	BRL	1	0	0	0	0	0	0	1	ZF 1302603	104,04
4500135842	20		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		05/11/2025	C0	113066	FILTRO COMB DIESEL REFIL	MC01501			K	CDFL		2	UN	2	UN	22,4	BRL	1	0	0	0	0	0	0	1	ZF 1302603	44,8
4500135842	30		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		05/11/2025	C0	113329	PECA VEICULAR -ALTERNADOR	MC00303			K	CDFL		1	UN	1	UN	1.235,00	BRL	1	0	0	0	0	0	0	1	ZF 1302603	1.235,00
4500135842	40		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		05/11/2025	C0	113297	OLEO LUBRIFICANTE DE  MOTOR	MC00301			K	CDFL		1	UN	1	UN	417,85	BRL	1	0	0	0	0	0	0	1	ZF 1302603	417,85
4500135923	10		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		06/11/2025	C0	804868	KIT STROBO	MC00303			K	CDFL		1	UN	1	UN	243,03	BRL	1	0	0	0	0	0	0	1	ZF 1302603	243,03
4500135925	10		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		06/11/2025	C0	113286	ABRACADEIRA 1P	MC01301			K	CDFL		1	UN	1	UN	149,95	BRL	1	0	0	0	0	0	0	1	ZF 1302603	149,95
4500135926	10		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		06/11/2025	C0	113393	OLEO YPF ELAION AURO	MC00303			K	CDFL		8	UN	8	UN	52,92	BRL	1	0	0	0	0	0	0	1	ZF 1302603	423,36
4500135926	20		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		06/11/2025	C0	113278	REPARO PASTILHA	MC20301			K	CDFL		1	UN	1	UN	102	BRL	1	0	0	0	0	0	0	1	ZF 1302603	102
4500135926	30		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		06/11/2025	C0	113222	CILINDRO DA RODA TRAZEIRA	MC00303			K	CDFL		2	UN	2	UN	72,52	BRL	1	0	0	0	0	0	0	1	ZF 1302603	145,04
4500135927	10		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		06/11/2025	C0	113065	BUZINA	MC00303			K	CDFL		1	UN	1	UN	171,79	BRL	1	0	0	0	0	0	0	1	ZF 1302603	171,79
4500135927	20		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		06/11/2025	C0	113228	EXTINTOR VEICULAR	MC00303			K	CDFL		1	UN	1	UN	169,61	BRL	1	0	0	0	0	0	0	1	ZF 1302603	169,61
4500135930	10		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		06/11/2025	C0	113234	CABECOTE AUTOMATICO	MC01207			K	CDFL		1	UN	1	UN	531,22	BRL	1	0	0	0	0	0	0	1	ZF 1302603	531,22
4500135930	20		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		06/11/2025	C0	113501	FECHADURA DA PORTA DIREITA	MC00303			K	CDFL		1	UN	1	UN	210,58	BRL	1	0	0	0	0	0	0	1	ZF 1302603	210,58
4500135930	30		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		06/11/2025	C0	113500	FECHADURA DA PORTA ESQUEDA	MC00303			K	CDFL		1	UN	1	UN	210,58	BRL	1	0	0	0	0	0	0	1	ZF 1302603	210,58
4500135931	10		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		06/11/2025	C0	113851	SENSOR TEMPERATURA P/ VEICULOS	MC00303			K	CDFL		1	UN	1	UN	97,74	BRL	1	0	0	0	0	0	0	1	ZF 1302603	97,74
4500135932	10		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		06/11/2025	C0	113153	COXIM DO MOTOR	MC00303			K	CDFL		2	UN	2	UN	130,26	BRL	1	0	0	0	0	0	0	1	ZF 1302603	260,52
4500135934	10		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		06/11/2025	C0	111289	CANO BOMBA INJETORA MWM 6	MC00303			K	CDFL		2	UN	2	UN	189,41	BRL	1	0	0	0	0	0	0	1	ZF 1302603	378,82
4500135935	10		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		06/11/2025	C0	113203	OLEO LUBRIFICANTE DE  MOTOR	MC00303			K	CDFL		4	UN	4	UN	303,98	BRL	1	0	0	0	0	0	0	1	ZF 1302603	1.215,92
4500135936	10		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		06/11/2025	C0	113106	PALHETA LIMPADOR 23/19 POL (JOGO) L-200	MC00303			K	CDFL		2	UN	2	UN	44,83	BRL	1	0	0	0	0	0	0	1	ZF 1302603	89,66
4500135937	10		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		06/11/2025	C0	113245	TUBO SAIDA MOTOR	MC01301			K	CDFL		1	UN	1	UN	270,27	BRL	1	0	0	0	0	0	0	1	ZF 1302603	270,27
4500135937	20		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		06/11/2025	C0	113286	ABRACADEIRA DA TURBINA	MC01301			K	CDFL		1	UN	1	UN	140	BRL	1	0	0	0	0	0	0	1	ZF 1302603	140
4500135938	10		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		06/11/2025	C0	113098	PIVO SUSPENSAO SUP	MC00303			K	CDFL		2	UN	2	UN	123,4	BRL	1	0	0	0	0	0	0	1	ZF 1302603	246,8
4500135938	20		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		06/11/2025	C0	113317	BOMBA DA DIREÇÃO HIDRAULICA	MC01401			K	CDFL		1	UN	1	UN	1.175,06	BRL	1	0	0	0	0	0	0	1	ZF 1302603	1.175,06
4500135959	10		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	113305	FILTRO DIESEL	MC01501			K	CDFL		1	UN	1	UN	104,17	BRL	1	0	0	0	0	0	0	1	ZF 1302603	104,17
4500135959	20		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	113234	CABECOTE DO FILTRO	MC01207			K	CDFL		1	UN	1	UN	136	BRL	1	0	0	0	0	0	0	1	ZF 1302603	136
4500135959	30		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	113066	FILTRO COMB DIESEL	MC01501			K	CDFL		1	UN	1	UN	63,5	BRL	1	0	0	0	0	0	0	1	ZF 1302603	63,5
4500135960	10		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	113239	PORCA SEXTAVADO P/ VEICULOS	MC01301			K	CDFL		2	UN	2	UN	1,59	BRL	1	0	0	0	0	0	0	1	ZF 1302603	3,18
4500135960	20		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	113301	ESPIGÃO PINO CENTRO	MC02101			K	CDFL		2	UN	2	UN	27,3	BRL	1	0	0	0	0	0	0	1	ZF 1302603	54,6
4500135960	30		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	114071	MOLA TRASEIRA	MC01204			K	CDFL		1	UN	1	UN	100,03	BRL	1	0	0	0	0	0	0	1	ZF 1302603	100,03
4500135961	10		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	113162	ROLAMENTO DA RODA DIANT	MC20902			K	CDFL		2	UN	2	UN	77,1	BRL	1	0	0	0	0	0	0	1	ZF 1302603	154,2
4500135961	20		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	111270	ROLAMENTO DA RODA DIANTEIRA INT	MC00303			K	CDFL		2	UN	2	UN	37,95	BRL	1	0	0	0	0	0	0	1	ZF 1302603	75,9
4500135961	30		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	113214	RETENTOR RODA DIANTEIRA	MC00303			K	CDFL		2	UN	2	UN	18,17	BRL	1	0	0	0	0	0	0	1	ZF 1302603	36,34
4500135961	40		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	113280	RETENTOR RODA DIANTEIRA INT	MC02101			K	CDFL		2	UN	2	UN	15,79	BRL	1	0	0	0	0	0	0	1	ZF 1302603	31,58
4500135988	10		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	113263	RETENTOR DA RODA TRASEIRA	MC02101			K	CDFL		1	UN	1	UN	75,11	BRL	1	0	0	0	0	0	0	1	ZF 1302603	75,11
4500135988	20		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	113280	RETENTOR DA RODA DIANTEIRA	MC02101			K	CDFL		2	UN	2	UN	54,23	BRL	1	0	0	0	0	0	0	1	ZF 1302603	108,46
4500135988	30		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	113165	GRAXA	MC00303			K	CDFL		1	UN	1	UN	55,13	BRL	1	0	0	0	0	0	0	1	ZF 1302603	55,13
4500135988	40		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	113162	ROLAMENTO DA RODA TRAS	MC20902			K	CDFL		2	UN	2	UN	181,55	BRL	1	0	0	0	0	0	0	1	ZF 1302603	363,1
4500135988	50		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	113135	ROLAMENTO DA RODA TRAS INT	MC00303			K	CDFL		2	UN	2	UN	224,67	BRL	1	0	0	0	0	0	0	1	ZF 1302603	449,34
4500135988	60		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	805128	TERMINAL CAMBIO EXT	MC00303			K	CDFL		1	UN	1	UN	68,82	BRL	1	0	0	0	0	0	0	1	ZF 1302603	68,82
4500135988	70		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	113225	TERMINAL DO TIRANTE CAMBIO DIR	MC00303			K	CDFL		1	UN	1	UN	41,06	BRL	1	0	0	0	0	0	0	1	ZF 1302603	41,06
4500135988	80		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	113332	TERMINAL DO TIRANTE CAMBIO ESQ	MC00303			K	CDFL		1	UN	1	UN	41,06	BRL	1	0	0	0	0	0	0	1	ZF 1302603	41,06
4500135988	90		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	113226	EMBUCHA DA MANGA EIXO	MC00303			K	CDFL		1	UN	1	UN	926,57	BRL	1	0	0	0	0	0	0	1	ZF 1302603	926,57
4500135988	100		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	801905	KIT SERVO	MC02901			K	CDFL		1	UN	1	UN	1.432,13	BRL	1	0	0	0	0	0	0	1	ZF 1302603	1.432,13
4500135988	110		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	113614	REPARO TRAMBULADOR	MC02201			K	CDFL		1	UN	1	UN	77,52	BRL	1	0	0	0	0	0	0	1	ZF 1302603	77,52
4500135988	120		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	113264	JUNTA  DO CAMBIO	MC03701			K	CDFL		1	UN	1	UN	147,5	BRL	1	0	0	0	0	0	0	1	ZF 1302603	147,5
4500135997	10		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	111959	VALVULA TERMOSTATICA	MC03601			K	CDFL		1	UN	1	UN	110,18	BRL	1	0	0	0	0	0	0	1	ZF 1302603	110,18
4500135997	20		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	113165	GRAXA	MC00303			K	CDFL		1	UN	1	UN	55,13	BRL	1	0	0	0	0	0	0	1	ZF 1302603	55,13
4500135997	30		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	113851	SENSOR TEMPERATURA P/ VEICULOS	MC00303			K	CDFL		1	UN	1	UN	95,96	BRL	1	0	0	0	0	0	0	1	ZF 1302603	95,96
4500135997	40		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	113430	CRUZETA CARDAN P/ VEICULOS	MC00303			K	CDFL		1	UN	1	UN	114,54	BRL	1	0	0	0	0	0	0	1	ZF 1302603	114,54
4500135997	50		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	113056	FLANGE DO CARDAN	MC03501			K	CDFL		1	UN	1	UN	640,8	BRL	1	0	0	0	0	0	0	1	ZF 1302603	640,8
4500135997	60		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	113286	ABRACADEIRA DO SILENCIOSO	MC01301			K	CDFL		2	UN	2	UN	141,77	BRL	1	0	0	0	0	0	0	1	ZF 1302603	283,54
4500135997	70		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	113226	EMBUCHA DA MANGA EIXO	MC00303			K	CDFL		1	UN	1	UN	876,03	BRL	1	0	0	0	0	0	0	1	ZF 1302603	876,03
4500135997	80		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	113979	 CONJUNTO CHIME VW	MC00303			K	CDFL		2	UN	2	UN	103,52	BRL	1	0	0	0	0	0	0	1	ZF 1302603	207,04
4500135997	90		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	113153	COXIM DO MOTOR	MC00303			K	CDFL		2	UN	2	UN	124,34	BRL	1	0	0	0	0	0	0	1	ZF 1302603	248,68
4500135997	100		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	111230	FECHADURA DA CABINE	MC02201			K	CDFL		2	UN	2	UN	189,27	BRL	1	0	0	0	0	0	0	1	ZF 1302603	378,54
4500136006	10		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	113213	VALVULA ESCAPE	MC00303			K	CDFL		8	UN	8	UN	27,44	BRL	1	0	0	0	0	0	0	1	ZF 1302603	219,52
4500136006	20		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	111396	BALANCEIROS	MC00303			K	CDFL		1	UN	1	UN	129,63	BRL	1	0	0	0	0	0	0	1	ZF 1302603	129,63
4500136006	30		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	113264	JUNTA DO COLETOR	MC03701			K	CDFL		4	UN	4	UN	22,24	BRL	1	0	0	0	0	0	0	1	ZF 1302603	88,96
4500136006	40		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	113314	KITS FILTROS	MC01501			K	CDFL		1	UN	1	UN	175,31	BRL	1	0	0	0	0	0	0	1	ZF 1302603	175,31
4500136006	50		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	113214	RETENTOR MOTOR	MC00303			K	CDFL		1	UN	1	UN	160,42	BRL	1	0	0	0	0	0	0	1	ZF 1302603	160,42
4500136006	60		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	111959	VALVULA TERMOSTATICA	MC03601			K	CDFL		1	UN	1	UN	110,18	BRL	1	0	0	0	0	0	0	1	ZF 1302603	110,18
4500136006	70		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	113228	EXTINTOR VEICULAR	MC00303			K	CDFL		1	UN	1	UN	279,37	BRL	1	0	0	0	0	0	0	1	ZF 1302603	279,37
4500136006	80		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	113392	JUNTA DA TAMPA DA VALVULA	MC00303			K	CDFL		1	UN	1	UN	121,84	BRL	1	0	0	0	0	0	0	1	ZF 1302603	121,84
4500136006	90		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		07/11/2025	C0	111222	FLUIDO PARAFLU	MC00303			K	CDFL		1	UN	1	UN	745,89	BRL	1	0	0	0	0	0	0	1	ZF 1302603	745,89
4500138240	10		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		24/11/2025	C0	113234	CABECOTE DO COMPRESSOR	MC01207			K	CDFL		1	UN	1	UN	940,77	BRL	1	0	0	0	0	0	0	1	ZF 1302603	940,77
4500138240	20		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	GAE		24/11/2025	C0	113278	REPARO DO COMPRESSOR	MC20301			K	CDFL		1	UN	1	UN	156,23	BRL	1	0	0	0	0	0	0	1	ZF 1302603	156,23
4500138759	10		0	1007800    NORTE COMERCIO DE PECAS E ACESSORIO	NB	F	A16		06/01/2026	C0	111465	RELE	MC21601			K	CDFL		2	UN	2	UN	19,13	BRL	1	0	0	2	38,26	2	38,26	1	ZF 1302603	38,26
4500138410	10	4600003228	30	1008595    WASION DA AMAZONIA INDUSTRIA DE INS	NB	F	A16		25/11/2025	C0	402592	MED EL 3E 4F 120V 120A GD B	MC12501				CDFL	INVT	2.759	UN	2.759	UN	122	BRL	1	0	0	2.759	336.598,00	2.759	336.598,00	1	ZF 1302603	336.598,00
4500135829	10		0	1008610    L J GUERRA E CIA LTDA	NB	F	GAE		05/11/2025	C1	114082	AUTOMATICO P/ BOMBA	MC00303			K	CDFL		1	UN	1	UN	112,67	BRL	1	0	0	0	0	0	0	1	ZF 1302603	112,67
4500135829	20		0	1008610    L J GUERRA E CIA LTDA	NB	F	GAE		05/11/2025	C1	113416	BOMBA DE PORAO 2000	MC00303			K	CDFL		1	UN	1	UN	138,52	BRL	1	0	0	0	0	0	0	1	ZF 1302603	138,52
4500138755	10		0	1008610    L J GUERRA E CIA LTDA	NB	F	A16		30/12/2025	C1	804603	TALHA MANUAL CORRENTE CAP. 2TON	MC00901				CDFL	CUST	1	UN	1	UN	944,14	BRL	1	0	0	0	0	0	0	1	ZF 1302603	944,14
4500138755	20		0	1008610    L J GUERRA E CIA LTDA	NB	F	A16		30/12/2025	C0	803637	BROCA 12MM PARA FERRO	MC01401				CDFL	CUST	5	UN	5	UN	16,97	BRL	1	0	0	0	0	0	0	1	ZF 1302603	84,85
4500138755	30		0	1008610    L J GUERRA E CIA LTDA	NB	F	A16		30/12/2025	C1	802229	CHAVE COMBINADA CATRACA 27MM	MC01401				CDFL	CUST	1	UN	1	UN	119,22	BRL	1	0	0	0	0	0	0	1	ZF 1302603	119,22
4500138526	10	4600003433	10	1009016    DELL COMPUTADORES DO BRASIL LTDA	NB	F	GAE		27/11/2025	C1	404553	TERMINAL DE COMPUTADOR SERVIDOR SAGE	MC01702				CDFL	INVT	2	UN	2	UN	62.103,27	BRL	1	0	0	2	124.206,53	2	124.206,53	1	ZF 1302603	124.206,53
4500138526	20	4600003433	20	1009016    DELL COMPUTADORES DO BRASIL LTDA	NB	F	GAE		27/11/2025	C1	402600	MONITOR 23,8 POL	MC01702				CDFL	INVT	8	UN	8	UN	818,11	BRL	1	0	0	8	6.544,89	8	6.544,89	1	ZF 1302603	6.544,89
4500138526	30	4600003433	30	1009016    DELL COMPUTADORES DO BRASIL LTDA	NB	F	GAE		27/11/2025	C1	408990	TRILHOS DESLIZANTES	MC01702				CDFL	INVT	2	UN	2	UN	209,05	BRL	1	0	0	2	418,1	2	418,1	1	ZF 1302603	418,1
4500138526	40	4600003433	40	1009016    DELL COMPUTADORES DO BRASIL LTDA	NB	F	GAE		27/11/2025	C1	407057	TRILHO ORGANIZADOR CABOS/SERVIDOR	MC00901				CDFL	INVT	2	UN	2	UN	122,56	BRL	1	0	0	2	245,11	2	245,11	1	ZF 1302603	245,11
4500138726	10		0	1009313    ANDRA S A ELECTRIC SOLUTIONS	NB	F	GAE		20/12/2025	C1	805262	CABO CONDUTOR 266 MCM PARTRIDGE	MC10101				CDFL	CUST	10	UN	10	UN	38,87	BRL	1	0	0	10	388,74	10	388,74	1	ZF 1302603	388,74
4500137990	10	4600003089	40	1009464    FISCHER INDUSTRIA MECANICA LTDA	NB	F	A03		24/11/2025	C1	801081	MANILHA SAPATILHA 6800KGF	MC12002				CDFL	CUST	569	UN	569	UN	19,73	BRL	1	0	0	569	11.228,99	569	11.228,99	1	ZF 1302603	11.228,99
4500137990	20	4600003089	30	1009464    FISCHER INDUSTRIA MECANICA LTDA	NB	F	A03		24/11/2025	C1	800496	MANILHA SAPATILHA 5000DAN ETELB-054/2013	MC12002				CDFL	CUST	726	UN	726	UN	19,24	BRL	1	0	0	726	13.969,47	726	13.969,47	1	ZF 1302603	13.969,47
4500137990	30	4600003089	50	1009464    FISCHER INDUSTRIA MECANICA LTDA	NB	F	A03		24/11/2025	C1	800105	MANILHA AC 16MM 80MM 22MM 13500DAN	MC12002				CDFL	CUST	100	UN	100	UN	57,44	BRL	1	0	0	100	5.743,68	100	5.743,68	1	ZF 1302603	5.743,68
4500137993	10	4600003089	10	1009464    FISCHER INDUSTRIA MECANICA LTDA	NB	F	A03		24/11/2025	C1	401927	MANILHA SAPATILHA 5000DAN ETELB-054/2013	MC12002				CDFL	INVT	1.050	UN	1.050	UN	19,24	BRL	1	0	0	1.050	20.203,78	1.050	20.203,78	1	ZF 1302603	20.203,78
4500136027	10		0	1009534    BONNA VITTA INDUSTRIA E COMERCIO LT	NB	F	GAE		10/11/2025	C0	500051	FRANGO INTEIRO CONGELADO	MC01101			K	CDFL		2.540	KG	2.540	KG	9,8	BRL	1	0	0	0	0	0	0	1	ZF 1302603	24.892,00
