Divisão da remessa;Tipo doc.compras;Ctg.doc.compras;Grupo de compradores;Histórico pedido/docum.SolRem.;Data do documento;Material;Texto breve;Grupo de mercadorias;Código de eliminação;Categoria do item;Ctg.class.cont.;Centro;Depósito;Qtd.pedido;UM pedido;Preço líquido;Moeda;Unidade preço;Qtd.divisão;Data de remessa;Hora;Dat.rem.estatística;Quantidade anterior;Qtd.entrada;Quantidade saída;Qtd.fornecida;Requisição de compra;Item ReqC;Código de criação;Núm.itens;Contrato básico;a ser fornecido (valor;a ser fornecida (quantidade);Ãinda a faturar (quantidade);Ainda a faturar (valor);Categoria do item;Código de controle;Código de imposto;Código de liberação;Ctg.externa hierarquia;Den.característica 1;Denominação da característica 1;Denominação da característica 2;Denominação da característica 2;Denominação da característica 3;Denominação da característica 3;Dep.saída (do estq.);Documento de compras;Domicílio fiscal;Estado de liberação;Estrat.de liberação;Fim da validade;Fornecedor/centro fornecedor;Grupo de liberação;Grupo PSST;Histórico do consumo de componentes;Incompleto;Início per.validade;It.contrato superior;Item;Nº acompanhamento;Número da hierarquia;Número de documento configurável;Nº externo ordenação;Nº pacote;Nome de fornecedor;Organização compras;PriorNeces.;Prz.apresent.cotação;Qtd.na UnidGestEstoq;Qtd.notificada;Qtd.prev.pendente;Qtd.solicit.anterior;Quantidade prevista;Reg. info compras;Regra de agrupamento PSST;RFQ coletiva;Segmento de estoque;Segmento necessidade;Origem;Unid.prç.pedido;Unidade manutenção estoque;Urgência necessidade;ValFix.(cabeç.);Valor global pendente;Valor líquido pedido;Valor pendente;Valor solicitado
1;NB;F;A03;;10/02/2026;400506;CONECTOR DER CU 13-34MM2;MC12002;;;;CDFL;INVT;2.535;UN;7,36;BRL;1;2.535;11/05/2026;00:00:00;11/05/2026;0;0;0;0;10100845;190;R;1;4600003093;18.648,22;2.535;2.535;18.648,22;0;;C1;G;;;;;;;;;4500145719;ZF 1302603;X;19;;1003799    CONIMEL EMPRESA DE MATERIAL ELETRIC;2;;;;;90;40;;;;0;0;1003799    CONIMEL EMPRESA DE MATER;OA01;0;;2.535;0;0;0;0;5300002928;;;;;;UN;UN;0;0,00;0,00;18.648,22;0,00;0,00
1;NB;F;A03;;10/02/2026;402185;CONECTOR DER CUNHA ESTRIBO 336,4 MCM;MC12002;;;;CDFL;INVT;685;UN;35,04;BRL;1;685;11/05/2026;00:00:00;11/05/2026;0;0;0;0;10100845;200;R;1;4600003093;24.004,04;685;685;24.004,04;0;;C1;G;;;;;;;;;4500145719;ZF 1302603;X;19;;1003799    CONIMEL EMPRESA DE MATERIAL ELETRIC;2;;;;;120;60;;;;0;0;1003799    CONIMEL EMPRESA DE MATER;OA01;0;;685;0;0;0;0;5300005019;;;;;;UN;UN;0;0,00;0,00;24.004,04;0,00;0,00
1;NB;F;A03;;10/02/2026;400512;CONECTOR DER CUNHA AL 1/0AWG 336,4MCM;MC12002;;;;CDFL;INVT;45;UN;43,86;BRL;1;45;11/05/2026;00:00:00;11/05/2026;0;0;0;0;10100845;70;R;1;4600003093;1.973,65;45;45;1.973,65;0;;C1;G;;;;;;;;;4500145719;ZF 1302603;X;19;;1003799    CONIMEL EMPRESA DE MATERIAL ELETRIC;2;;;;;70;70;;;;0;0;1003799    CONIMEL EMPRESA DE MATER;OA01;0;;45;0;0;0;0;5300031639;;;;;;UN;UN;0;0,00;0,00;1.973,65;0,00;0,00
1;NB;F;A12;;10/02/2026;400790;CONECTOR ATERR REFORÇ HAST/CAB 5/8-35MM2;MC10301;;;;CDFL;INVT;4.055;UN;17,54;BRL;1;4.055;12/05/2026;00:00:00;12/05/2026;0;0;0;0;10104854;80;R;1;4600003204;71.123,89;4.055;4.055;71.123,89;0;;C1;G;;;;;;;;;4500145743;ZF 1302603;X;19;;1003799    CONIMEL EMPRESA DE MATERIAL ELETRIC;2;;;;;10;10;;;;0;0;1003799    CONIMEL EMPRESA DE MATER;OA01;0;;4.055;0;0;0;0;5300002931;;;;;;UN;UN;0;0,00;0,00;71.123,89;0,00;0,00
1;NB;F;A12;;10/02/2026;401566;CONECTOR PARAL AL 4/0AWG 1/0AWG;MC10301;;;;CDFL;INVT;3.200;UN;17,38;BRL;1;3.200;12/05/2026;00:00:00;12/05/2026;0;0;0;0;10104854;90;R;1;4600003204;55.621,44;3.200;3.200;55.621,44;0;;C1;G;;;;;;;;;4500145743;ZF 1302603;X;19;;1003799    CONIMEL EMPRESA DE MATERIAL ELETRIC;2;;;;;20;20;;;;0;0;1003799    CONIMEL EMPRESA DE MATER;OA01;0;;3.200;0;0;0;0;5300002927;;;;;;UN;UN;0;0,00;0,00;55.621,44;0,00;0,00
1;NB;F;A12;;11/02/2026;400507;CONECTOR PARAL AL 10-2/0AWG (6-70MM2);MC10301;;;;CDFL;INVT;210;UN;5,96;BRL;1;210;11/05/2026;00:00:00;11/05/2026;0;0;0;0;10102524;160;R;1;4600003112;1.251,87;210;210;1.251,87;0;;C1;G;;;;;;;;;4500145786;ZF 1302603;X;19;;1003799    CONIMEL EMPRESA DE MATERIAL ELETRIC;2;;;;;160;10;;;;0;0;1003799    CONIMEL EMPRESA DE MATER;OA01;0;;210;0;0;0;0;5300014295;;;;;;UN;UN;0;0,00;0,00;1.251,87;0,00;0,00
1;NB;F;A12;;11/02/2026;403182;CONECTOR CHAVE SEC 1P FACA CU 10-300MM2;MC12002;;;;CDFL;INVT;1.000;UN;173,22;BRL;1;1.000;11/05/2026;00:00:00;11/05/2026;0;0;0;0;10102524;150;R;1;4600003112;173.221,80;1.000;1.000;173.221,80;0;;C1;G;;;;;;;;;4500145786;ZF 1302603;X;19;;1003799    CONIMEL EMPRESA DE MATERIAL ELETRIC;2;;;;;140;20;;;;0;0;1003799    CONIMEL EMPRESA DE MATER;OA01;0;;1.000;0;0;0;0;5300027552;;;;;;UN;UN;0;0,00;0,00;173.221,80;0,00;0,00
1;NB;F;A12;;11/02/2026;802249;CONECTOR CHAVE SEC 1P FACA CU 10-300MM2;MC12002;;;;CDFL;CUST;1.000;UN;173,22;BRL;1;1.000;11/05/2026;00:00:00;11/05/2026;0;0;0;0;10102524;50;R;1;4600003112;173.221,80;1.000;1.000;173.221,80;0;;C1;G;;;;;;;;;4500145786;ZF 1302603;X;19;;1003799    CONIMEL EMPRESA DE MATERIAL ELETRIC;2;;;;;170;30;;;;0;0;1003799    CONIMEL EMPRESA DE MATER;OA01;0;;1.000;0;0;0;0;5300027553;;;;;;UN;UN;0;0,00;0,00;173.221,80;0,00;0,00
1;NB;F;A12;;20/02/2026;800889;CONECTOR PARAL AL 4/0AWG 1/0AWG;MC10301;;;;CDFL;CUST;500;UN;17,38;BRL;1;500;21/05/2026;00:00:00;21/05/2026;0;0;0;0;10105454;20;R;1;4600003204;8.690,85;500;500;8.690,85;0;;C1;G;;;;;;;;;4500146982;ZF 1302603;X;19;;1003799    CONIMEL EMPRESA DE MATERIAL ELETRIC;2;;;;;40;10;;;;0;0;1003799    CONIMEL EMPRESA DE MATER;OA01;0;;500;0;0;0;0;5300007364;;;;;;UN;UN;0;0,00;0,00;8.690,85;0,00;0,00
1;NB;F;A12;;20/02/2026;401566;CONECTOR PARAL AL 4/0AWG 1/0AWG;MC10301;;;;CDFL;INVT;2.000;UN;17,38;BRL;1;2.000;21/05/2026;00:00:00;21/05/2026;0;0;0;0;10104854;90;R;1;4600003204;34.763,40;2.000;2.000;34.763,40;0;;C1;G;;;;;;;;;4500146983;ZF 1302603;X;19;;1003799    CONIMEL EMPRESA DE MATERIAL ELETRIC;2;;;;;20;10;;;;0;0;1003799    CONIMEL EMPRESA DE MATER;OA01;0;;2.000;0;0;0;0;5300002927;;;;;;UN;UN;0;0,00;0,00;34.763,40;0,00;0,00
1;ZCDR;F;GAE;;26/03/2026;112065;CANETA MARCA TEXTO AM;MC02301;;;;CDFL;CUST;10;UN;1,00;BRL;1;10;30/04/2026;00:00:00;30/04/2026;0;0;0;0;10131015;10;R;1;;10,00;10;10;10,00;0;;C0;G;;;;;;;;;4500150222;ZF 1302603;X;15;;1003813    CECIL CONCORDE COMERCIO INDUSTRIA I;2;;;;;0;10;;;;0;0;1003813    CECIL CONCORDE COMERCIO;OA01;0;;10;0;0;0;0;5300012650;;;;;;UN;UN;0;0,00;0,00;10,00;0,00;0,00
1;ZCDR;F;GAE;;26/03/2026;802464;CLIPE ACO NIQ N 4/0 CX 50UN;MC02301;;;;CDFL;CUST;20;UN;3,11;BRL;1;20;30/04/2026;00:00:00;30/04/2026;0;0;0;0;10131015;20;R;1;;62,26;20;20;62,26;0;;C7;G;;;;;;;;;4500150222;ZF 1302603;X;15;;1003813    CECIL CONCORDE COMERCIO INDUSTRIA I;2;;;;;0;20;;;;0;0;1003813    CECIL CONCORDE COMERCIO;OA01;0;;20;0;0;0;0;5300009307;;;;;;UN;UN;0;0,00;0,00;62,26;0,00;0,00
1;ZCDR;F;GAE;;26/03/2026;110649;CLIPE PAPEL AC NIQ TAM N 3/0;MC02301;;;;CDFL;CUST;10;CX;2,76;BRL;1;10;30/04/2026;00:00:00;30/04/2026;0;0;0;0;10131015;30;R;1;;27,60;10;10;27,60;0;;C7;G;;;;;;;;;4500150222;ZF 1302603;X;15;;1003813    CECIL CONCORDE COMERCIO INDUSTRIA I;2;;;;;0;30;;;;0;0;1003813    CECIL CONCORDE COMERCIO;OA01;0;;10;0;0;0;0;5300009306;;;;;;CX;CX;0;0,00;0,00;27,60;0,00;0,00
1;ZCDR;F;GAE;;26/03/2026;110356;PASTA L PLAST AZ 31X22CM;MC02301;;;;CDFL;CUST;20;UN;0,70;BRL;1;20;30/04/2026;00:00:00;30/04/2026;0;0;0;0;10131015;40;R;1;;14,00;20;20;14,00;0;;C0;G;;;;;;;;;4500150222;ZF 1302603;X;15;;1003813    CECIL CONCORDE COMERCIO INDUSTRIA I;2;;;;;0;40;;;;0;0;1003813    CECIL CONCORDE COMERCIO;OA01;0;;20;0;0;0;0;5300014879;;;;;;UN;UN;0;0,00;0,00;14,00;0,00;0,00
1;ZCDR;F;GAE;;26/03/2026;804453;PRANCHETA MAD COMP C/PREND MET 230X340M;MC02301;;;;CDFL;CUST;5;UN;4,77;BRL;1;5;30/04/2026;00:00:00;30/04/2026;0;0;0;0;10131015;50;R;1;;23,85;5;5;23,85;0;;C0;G;;;;;;;;;4500150222;ZF 1302603;X;15;;1003813    CECIL CONCORDE COMERCIO INDUSTRIA I;2;;;;;0;50;;;;0;0;1003813    CECIL CONCORDE COMERCIO;OA01;0;;5;0;0;0;0;5300032225;;;;;;UN;UN;0;0,00;0,00;23,85;0,00;0,00
1;ZCDR;F;GAE;;26/03/2026;110215;CAIXA ARQUIVO PLAST CORRUG 360X135X250MM;MC02301;;;;CDFL;CUST;150;UN;3,50;BRL;1;150;30/04/2026;00:00:00;30/04/2026;0;0;0;0;10131015;60;R;1;;525,60;150;150;525,60;0;;C1;G;;;;;;;;;4500150222;ZF 1302603;X;15;;1003813    CECIL CONCORDE COMERCIO INDUSTRIA I;2;;;;;0;60;;;;0;0;1003813    CECIL CONCORDE COMERCIO;OA01;0;;150;0;0;0;0;5300013294;;;;;;UN;UN;0;0,00;0,00;525,60;0,00;0,00
1;ZCDR;F;GAE;;26/03/2026;112242;CLIPE PAPEL AC NIQ TAM 8/0;MC02301;;;;CDFL;CUST;10;CX;4,80;BRL;1;10;30/04/2026;00:00:00;30/04/2026;0;0;0;0;10131015;70;R;1;;48,00;10;10;48,00;0;;C0;G;;;;;;;;;4500150222;ZF 1302603;X;15;;1003813    CECIL CONCORDE COMERCIO INDUSTRIA I;2;;;;;0;70;;;;0;0;1003813    CECIL CONCORDE COMERCIO;OA01;0;;10;0;0;0;0;5300012653;;;;;;CX;CX;0;0,00;0,00;48,00;0,00;0,00
1;ZCDR;F;GAE;;26/03/2026;110708;EXTRATOR GRAMPOS ESPATULA AI 150MM;MC02301;;;;CDFL;CUST;10;UN;1,40;BRL;1;10;30/04/2026;00:00:00;30/04/2026;0;0;0;0;10131015;80;R;1;;14,00;10;10;14,00;0;;C0;G;;;;;;;;;4500150222;ZF 1302603;X;15;;1003813    CECIL CONCORDE COMERCIO INDUSTRIA I;2;;;;;0;80;;;;0;0;1003813    CECIL CONCORDE COMERCIO;OA01;0;;10;0;0;0;0;5300032226;;;;;;UN;UN;0;0,00;0,00;14,00;0,00;0,00
1;ZCDR;F;GAE;;26/03/2026;110404;ENVELOPE CORRES PAP 80G/M2 NT 340X240MM;MC02301;;;;CDFL;CUST;2;UN;7,12;BRL;1;2;30/04/2026;00:00:00;30/04/2026;0;0;0;0;10131015;90;R;1;;14,24;2;2;14,24;0;;C0;G;;;;;;;;;4500150222;ZF 1302603;X;15;;1003813    CECIL CONCORDE COMERCIO INDUSTRIA I;2;;;;;0;90;;;;0;0;1003813    CECIL CONCORDE COMERCIO;OA01;0;;2;0;0;0;0;5300032227;;;;;;UN;UN;0;0,00;0,00;14,24;0,00;0,00
1;ZCDR;F;GAE;;26/03/2026;112066;PAPEL AUTO ADES 38X50MM 100FL POST IT;MC02301;;;;CDFL;CUST;10;CX;5,37;BRL;1;10;30/04/2026;00:00:00;30/04/2026;0;0;0;0;10131015;100;R;1;;53,70;10;10;53,70;0;;C0;G;;;;;;;;;4500150222;ZF 1302603;X;15;;1003813    CECIL CONCORDE COMERCIO INDUSTRIA I;2;;;;;0;100;;;;0;0;1003813    CECIL CONCORDE COMERCIO;OA01;0;;10;0;0;0;0;5300032228;;;;;;CX;CX;0;0,00;0,00;53,70;0,00;0,00
1;ZCDR;F;GAE;;26/03/2026;804398;ESTILETE 18 MM;MC01401;;;;CDFL;CUST;6;UN;6,60;BRL;1;6;30/04/2026;00:00:00;30/04/2026;0;0;0;0;10131015;110;R;1;;39,60;6;6;39,60;0;;C0;G;;;;;;;;;4500150222;ZF 1302603;X;15;;1003813    CECIL CONCORDE COMERCIO INDUSTRIA I;2;;;;;0;110;;;;0;0;1003813    CECIL CONCORDE COMERCIO;OA01;0;;6;0;0;0;0;5300032229;;;;;;UN;UN;0;0,00;0,00;39,60;0,00;0,00
1;ZCDR;F;A14;;05/02/2026;110418;DISCO CORTE ACO 7P;MC01401;;;;CDFL;CUST;100;UN;5,27;BRL;1;100;31/03/2026;00:00:00;31/03/2026;0;100;0;0;10127904;10;R;1;;0,00;0;0;0,00;0;;C0;G;;;;;;;;;4500145134;ZF 1302603;X;15;;1003818    B A ELETRICA LTDA;2;;;;;0;10;;;;0;0;1003818    B A ELETRICA LTDA;OA01;0;;100;100;0;0;0;5300031573;;;;;;UN;UN;0;0,00;0,00;527,00;0,00;0,00
1;ZCDR;F;GAE;;13/02/2026;804842;BATERIA VEICULAR 100A;MC20101;;;;CDFL;CUST;1;UN;1.285,63;BRL;1;1;28/02/2026;00:00:00;28/02/2026;0;1;0;0;10129259;10;R;1;;0,00;0;0;0,00;0;;C0;G;;;;;;;;;4500146047;ZF 1302603;X;15;;1003818    B A ELETRICA LTDA;2;;;;;0;10;;;;0;0;1003818    B A ELETRICA LTDA;OA01;0;;1;1;0;0;0;5300028174;;;;;;UN;UN;0;0,00;0,00;1.285,63;0,00;0,00
1;ZCDR;F;GAE;;24/02/2026;114242;"""DISCO CORTE P/ FERRO 7""""X1,6 X PC 50,00";MC01401;;;;CDFL;CUST;50;UN;5,27;BRL;1;50;20/02/2026;00:00:00;20/02/2026;0;50;0;0;10130049;10;R;1;;0,00;0;0;0,00;0;;C0;G;;;;;;;;;4500147553;ZF 1302603;X;15;;1003818    B A ELETRICA LTDA;2;;;;;0;10;;;;0;0;1003818    B A ELETRICA LTDA;OA01;0;;50;50;0;0;0;5300031773;;;;;;UN;UN;0;0,00;0,00;263,50;0,00;0,00
1;ZCDR;F;A14;;25/02/2026;403602;ABRACADEIRA PLAS UV 525X8,90MM TRI;MC02901;;;;CDFL;INVT;629;UN;2,17;BRL;1;629;30/06/2026;00:00:00;30/06/2026;0;629;0;0;10129513;10;R;1;;0,00;0;0;0,00;0;;C0;G;;;;;;;;;4500147645;ZF 1302603;X;15;;1003818    B A ELETRICA LTDA;2;;;;;0;10;;;;0;0;1003818    B A ELETRICA LTDA;OA01;0;;629;629;0;0;0;5300005747;;;;;;UN;UN;0;0,00;0,00;1.364,93;0,00;0,00
1;NB;F;A14;;26/02/2026;802141;FITA ISOL ELET 19MMX20M 0,19MM AZ;MC10903;;;;CDFL;CUST;50;UN;53,44;BRL;1;50;27/04/2026;00:00:00;27/04/2026;0;50;0;0;10102704;60;R;1;4600003162;0,00;0;0;0,00;0;;C0;G;;;;;;;;;4500147694;ZF 1302603;X;19;;1003818    B A ELETRICA LTDA;2;;;;;50;10;;;;0;0;1003818    B A ELETRICA LTDA;OA01;0;;50;50;0;0;0;5300004233;;;;;;UN;UN;0;0,00;0,00;2.672,00;0,00;0,00
1;NB;F;A14;;26/02/2026;802158;FITA ISOL ELET 19MMX20M 0,19MM BR;MC10903;;;;CDFL;CUST;50;UN;53,44;BRL;1;50;27/04/2026;00:00:00;27/04/2026;0;50;0;0;10102704;70;R;1;4600003162;0,00;0;0;0,00;0;;C0;G;;;;;;;;;4500147694;ZF 1302603;X;19;;1003818    B A ELETRICA LTDA;2;;;;;60;20;;;;0;0;1003818    B A ELETRICA LTDA;OA01;0;;50;75;0;0;0;5300004234;;;;;;UN;UN;0;0,00;0,00;2.672,00;0,00;0,00
1;NB;F;A14;;26/02/2026;802138;FITA ISOL ELET 19MMX20M 0,19MM VM;MC10903;;;;CDFL;CUST;27;UN;53,44;BRL;1;27;27/04/2026;00:00:00;27/04/2026;0;27;0;0;10102704;80;R;1;4600003162;0,00;0;0;0,00;0;;C0;G;;;;;;;;;4500147694;ZF 1302603;X;19;;1003818    B A ELETRICA LTDA;2;;;;;70;30;;;;0;0;1003818    B A ELETRICA LTDA;OA01;0;;27;27;0;0;0;5300004235;;;;;;UN;UN;0;0,00;0,00;1.442,88;0,00;0,00
1;ZCDR;F;GAE;;03/03/2026;403602;ABRACADEIRA PLAS UV 525X8,90MM TRI;MC02901;;;;CDFL;INVT;2.000;UN;1,74;BRL;1;2.000;05/03/2026;00:00:00;05/03/2026;0;2.000;0;0;10130337;10;R;1;;0,00;0;0;0,00;0;;CA;G;;;;;;;;;4500148056;ZF 1302603;X;15;;1003818    B A ELETRICA LTDA;2;;;;;0;10;;;;0;0;1003818    B A ELETRICA LTDA;OA01;0;;2.000;2.000;0;0;0;5300005747;;;;;;UN;UN;0;0,00;0,00;3.472,00;0,00;0,00
1;ZCDR;F;GAE;;03/03/2026;401465;CONECTOR PERF AL 16-120MM2 / 16-120MM2;MC12002;;;;CDFL;INVT;500;UN;10,29;BRL;1;500;05/03/2026;00:00:00;05/03/2026;0;500;0;0;10130337;20;R;1;;0,00;0;0;0,00;0;;C0;G;;;;;;;;;4500148056;ZF 1302603;X;15;;1003818    B A ELETRICA LTDA;2;;;;;0;20;;;;0;0;1003818    B A ELETRICA LTDA;OA01;0;;500;500;0;0;0;5300012711;;;;;;UN;UN;0;0,00;0,00;5.145,00;0,00;0,00
1;ZCDR;F;GAE;;03/03/2026;400359;ALCA PREFORM ESTAI 3/8P 9,5MM 889MM;MC11001;;;;CDFL;INVT;410;UN;25,23;BRL;1;410;05/03/2026;00:00:00;26/02/2026;0;410;0;0;10130337;30;R;1;;0,00;0;0;0,00;0;;C0;G;;;;;;;;;4500148056;ZF 1302603;X;15;;1003818    B A ELETRICA LTDA;2;;;;;0;30;;;;0;0;1003818    B A ELETRICA LTDA;OA01;0;;410;410;0;0;0;5300006641;;;;;;UN;UN;0;0,00;0,00;10.344,30;0,00;0,00
1;ZCDR;F;GAE;;27/03/2026;805627;TERMINAL COMPRESSÃO 400MM2;MC10401;;;;CDFL;CUST;4;UN;89,23;BRL;1;4;30/04/2025;00:00:00;30/04/2025;0;0;0;0;10132692;10;R;1;;356,92;4;4;356,92;0;;C0;;;;;;;;;;4500150256;ZF 1302603;;;;1003818    B A ELETRICA LTDA;;;;X;;0;10;;;;0;0;1003818    B A ELETRICA LTDA;OA01;0;;4;0;0;0;0;;;;;;;UN;UN;0;0,00;0,00;356,92;0,00;0,00
1;NB;F;A03;;06/02/2026;400224;POSTE CONC DUPL T 11 M 300 DAN;MC13001;;;;CDFL;INVT;200;UN;1.506,60;BRL;1;200;26/03/2026;00:00:00;23/03/2026;0;125;0;0;10102602;80;R;1;4600003195;112.995,00;75;75;112.995,00;0;;CA;G;;;;;;;;;4500145239;ZF 1302603;X;19;;1003866    ARCOMA DA AMAZONIA IND E COM LTDA;2;;;;;50;10;;;;0;0;1003866    ARCOMA DA AMAZONIA IND E;OA01;0;;200;125;0;0;0;5300001959;;;;;;UN;UN;0;0,00;0,00;301.320,00;0,00;0,00
1;NB;F;A03;;06/02/2026;400224;POSTE CONC DUPL T 11 M 300 DAN;MC13001;;;;CDFL;INVT;115;UN;1.506,60;BRL;1;115;11/05/2026;00:00:00;07/05/2026;0;0;0;0;10102602;80;R;1;4600003195;173.259,00;115;115;173.259,00;0;;CA;G;;;;;;;;;4500145239;ZF 1302603;X;19;;1003866    ARCOMA DA AMAZONIA IND E COM LTDA;2;;;;;50;20;;;;0;0;1003866    ARCOMA DA AMAZONIA IND E;OA01;0;;115;0;0;0;0;5300001959;;;;;;UN;UN;0;0,00;0,00;173.259,00;0,00;0,00
1;ZCDR;F;GAE;;24/03/2026;410212;FITA AUTOADESIVA BLINDAGEM 10cmX10m;MC03701;;;;CDFL;INVT;350;UN;20,43;BRL;1;350;25/03/2026;00:00:00;25/03/2026;0;0;0;0;10132495;10;R;1;;7.150,50;350;350;7.150,50;0;;C0;G;;;;;;;;;4500150142;ZF 1302603;X;15;;1003874    COCIL CONSTRUCOES CIVIS E INDUSTRIA;2;;;;;0;10;;;;0;0;1003874    COCIL CONSTRUCOES CIVIS;OA01;0;;350;0;0;0;0;5300032187;;;;;;UN;UN;0;0,00;0,00;7.150,50;0,00;0,00
1;NB;F;A15;;04/02/2026;402318;CABO  MULT 3X120+1X70MM² XLPE 0,6/1 KV;MC10101;;;;CDFL;INVT;8.073;M;47,31;BRL;1;8.073;26/04/2026;00:00:00;26/04/2026;0;0;0;0;10103148;80;R;1;4600003213;381.933,63;8.073;8.073;381.933,63;0;;C0;G;;;;;;;;;4500145027;ZF 1302603;X;19;;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;2;;;;;210;10;;;;0;0;1003949    FLEX INDUSTRIA DE FIOS E;OA01;0;;8.073;0;0;0;0;5300022370;;;;;;M;M;0;0,00;0,00;381.933,63;0,00;0,00
1;NB;F;GAE;;19/02/2026;402152;CABO ELET CU 95MM2 90°XLPE 0,6/1KV;MC10101;;;;CDFL;INVT;500;M;60,35;BRL;1;500;21/03/2026;00:00:00;16/02/2026;0;500;0;0;10101099;60;R;1;4600003068;0,00;0;0;0,00;0;;CA;G;;;;;;;;;4500146770;ZF 1302603;X;19;;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;2;;;;;110;10;;;;0;0;1003949    FLEX INDUSTRIA DE FIOS E;OA01;0;;500;500;0;0;0;5300024047;;;;;;M;M;0;0,00;0,00;30.173,85;0,00;0,00
1;NB;F;A16;;20/02/2026;402318;CABO  MULT 3X120+1X70MM² XLPE 0,6/1 KV;MC10101;;;;CDFL;INVT;34.000;M;44,00;BRL;1;34.000;06/04/2026;00:00:00;06/04/2026;0;34.000;0;0;10129511;10;R;1;4600003213;0,00;0;0;0,00;0;;CA;G;;;;;;;;;4500147222;ZF 1302603;X;19;;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;2;;;;;330;10;;;;0;0;1003949    FLEX INDUSTRIA DE FIOS E;OA01;0;;34.000;34.000;0;0;0;5300022370;;;;;;M;M;0;0,00;0,00;1.495.942,20;0,00;0,00
1;NB;F;GAE;;25/02/2026;402152;CABO ELET CU 95MM2 90°XLPE 0,6/1KV;MC10101;;;;CDFL;INVT;1.187;M;60,35;BRL;1;1.187;16/04/2026;00:00:00;16/04/2026;0;1.187;0;0;10130171;10;R;1;4600003068;0,00;0;0;0,00;0;;CA;G;;;;;;;;;4500147616;ZF 1302603;X;19;;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;2;;;;;130;10;;;;0;0;1003949    FLEX INDUSTRIA DE FIOS E;OA01;0;;1.187;1.187;0;0;0;5300024047;;;;;;M;M;0;0,00;0,00;71.632,72;0,00;0,00
1;NB;F;A03;;04/03/2026;801185;CABO  MULT 2X10+1X10 MM² XLPE 0,6/1 KV;MC10101;;;;CDFL;CUST;600;M;2,78;BRL;1;600;20/04/2026;00:00:00;20/04/2026;0;600;0;0;10130252;10;R;1;4600003213;0,00;0;0;0,00;0;;CA;G;;;;;;;;;4500148070;ZF 1302603;X;19;;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;2;;;;;340;10;;;;0;0;1003949    FLEX INDUSTRIA DE FIOS E;OA01;0;;600;600;0;0;0;5300026037;;;;;;M;M;0;0,00;0,00;1.670,40;0,00;0,00
1;NB;F;A03;;04/03/2026;400443;CABO  MULT 2X25+1X25MM² XLPE 0,6/1 KV;MC10101;;;;CDFL;INVT;3.000;M;5,94;BRL;1;3.000;20/04/2026;00:00:00;20/04/2026;0;3.000;0;0;10130252;20;R;1;4600003213;0,00;0;0;0,00;0;;CA;G;;;;;;;;;4500148070;ZF 1302603;X;19;;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;2;;;;;350;20;;;;0;0;1003949    FLEX INDUSTRIA DE FIOS E;OA01;0;;3.000;3.000;0;0;0;5300023744;;;;;;M;M;0;0,00;0,00;17.832,00;0,00;0,00
1;NB;F;A03;;04/03/2026;400474;CABO  MULT 3X70+1X70 MM² XLPE 0,6/1 KV;MC10101;;;;CDFL;INVT;16.608;M;22,40;BRL;1;16.608;20/04/2026;00:00:00;20/04/2026;0;16.608;0;0;10130252;30;R;1;4600003213;0,00;0;0;0,00;0;;CA;G;;;;;;;;;4500148070;ZF 1302603;X;19;;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;2;;;;;360;30;;;;0;0;1003949    FLEX INDUSTRIA DE FIOS E;OA01;0;;16.608;16.608;0;0;0;5300022374;;;;;;M;M;0;0,00;0,00;372.019,20;0,00;0,00
1;NB;F;A03;;04/03/2026;400487;CABO  MULT 3X120+1X120MM² XLPE 0,6/1 KV;MC10101;;;;CDFL;INVT;7.000;M;43,84;BRL;1;7.000;20/04/2026;00:00:00;20/04/2026;0;7.000;0;0;10130252;40;R;1;4600003213;0,00;0;0;0,00;0;;CA;G;;;;;;;;;4500148070;ZF 1302603;X;19;;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;2;;;;;370;40;;;;0;0;1003949    FLEX INDUSTRIA DE FIOS E;OA01;0;;7.000;7.000;0;0;0;5300027896;;;;;;M;M;0;0,00;0,00;306.880,00;0,00;0,00
1;NB;F;GAE;;04/03/2026;401886;CABO AL NU C/ALMA ACO CAA-2AWG SPAROW;MC10101;;;;CDFL;INVT;1.076;KG;24,00;BRL;1;1.076;13/04/2026;00:00:00;13/04/2026;0;0;0;0;10130345;10;R;1;4600003048;25.824,00;1.076;1.076;25.824,00;0;;CA;G;;;;;;;;;4500148087;ZF 1302603;X;19;;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;2;;;;;210;10;;;;0;0;1003949    FLEX INDUSTRIA DE FIOS E;OA01;0;;1.076;0;0;0;0;5300026558;;;;;;KG;KG;0;0,00;0,00;25.824,00;0,00;0,00
