Nome Demanda	PROJETO	DEPÓSITO	DEPARTAMENTO	CÓDIGO	Descrição	UNID	MÊS	Qtd	MES	SEMANA	OBSERVAÇÃO	ESPECÍFICO?
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801077	CINTA POSTE CIRC ACO 270MM	UN	01/10/2026	2	10	40/2026		-
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801077	CINTA POSTE CIRC ACO 270MM	UN	01/11/2026	0	11	45/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801077	CINTA POSTE CIRC ACO 270MM	UN	01/12/2026	0	12	49/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801079	CABO ELET NU CA 1/0AWG 53,5 MM2 POPPY	KG	01/01/2026	690	1	jan/26		-
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801079	CABO ELET NU CA 1/0AWG 53,5 MM2 POPPY	KG	01/02/2026	690	2	jun/26		-
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801079	CABO ELET NU CA 1/0AWG 53,5 MM2 POPPY	KG	01/03/2026	690	3	out/26		-
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801079	CABO ELET NU CA 1/0AWG 53,5 MM2 POPPY	KG	01/04/2026	690	4	14/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801079	CABO ELET NU CA 1/0AWG 53,5 MM2 POPPY	KG	01/05/2026	690	5	18/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801079	CABO ELET NU CA 1/0AWG 53,5 MM2 POPPY	KG	01/06/2026	690	6	23/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801079	CABO ELET NU CA 1/0AWG 53,5 MM2 POPPY	KG	01/07/2026	1.035	7	27/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801079	CABO ELET NU CA 1/0AWG 53,5 MM2 POPPY	KG	01/08/2026	1.035	8	31/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801079	CABO ELET NU CA 1/0AWG 53,5 MM2 POPPY	KG	01/09/2026	1.035	9	36/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801079	CABO ELET NU CA 1/0AWG 53,5 MM2 POPPY	KG	01/10/2026	1.035	10	40/2026		-
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801079	CABO ELET NU CA 1/0AWG 53,5 MM2 POPPY	KG	01/11/2026	0	11	45/2026		-
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801079	CABO ELET NU CA 1/0AWG 53,5 MM2 POPPY	KG	01/12/2026	0	12	49/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801081	MANILHA SAPATILHA 6800KGF	UN	01/01/2026	41	1	jan/26		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801081	MANILHA SAPATILHA 6800KGF	UN	01/02/2026	41	2	jun/26		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801081	MANILHA SAPATILHA 6800KGF	UN	01/03/2026	41	3	out/26		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801081	MANILHA SAPATILHA 6800KGF	UN	01/04/2026	41	4	14/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801081	MANILHA SAPATILHA 6800KGF	UN	01/05/2026	41	5	18/2026		-
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801081	MANILHA SAPATILHA 6800KGF	UN	01/06/2026	41	6	23/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801081	MANILHA SAPATILHA 6800KGF	UN	01/07/2026	62	7	27/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801081	MANILHA SAPATILHA 6800KGF	UN	01/08/2026	62	8	31/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801081	MANILHA SAPATILHA 6800KGF	UN	01/09/2026	62	9	36/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801081	MANILHA SAPATILHA 6800KGF	UN	01/10/2026	62	10	40/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801081	MANILHA SAPATILHA 6800KGF	UN	01/11/2026	0	11	45/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801081	MANILHA SAPATILHA 6800KGF	UN	01/12/2026	0	12	49/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801087	GANCHO OLHAL AC 17MM 5000KGF	UN	01/01/2026	191	1	jan/26		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801087	GANCHO OLHAL AC 17MM 5000KGF	UN	01/02/2026	191	2	jun/26		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801087	GANCHO OLHAL AC 17MM 5000KGF	UN	01/03/2026	191	3	out/26		-
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801087	GANCHO OLHAL AC 17MM 5000KGF	UN	01/04/2026	191	4	14/2026		-
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801087	GANCHO OLHAL AC 17MM 5000KGF	UN	01/05/2026	191	5	18/2026		-
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801087	GANCHO OLHAL AC 17MM 5000KGF	UN	01/06/2026	191	6	23/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801087	GANCHO OLHAL AC 17MM 5000KGF	UN	01/07/2026	287	7	27/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801087	GANCHO OLHAL AC 17MM 5000KGF	UN	01/08/2026	287	8	31/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801087	GANCHO OLHAL AC 17MM 5000KGF	UN	01/09/2026	287	9	36/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801087	GANCHO OLHAL AC 17MM 5000KGF	UN	01/10/2026	287	10	40/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801087	GANCHO OLHAL AC 17MM 5000KGF	UN	01/11/2026	0	11	45/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801087	GANCHO OLHAL AC 17MM 5000KGF	UN	01/12/2026	0	12	49/2026		-
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801112	CRUZETA POL FBV/RES PES 2400X112,5X90MM	UN	01/01/2026	121	1	jan/26		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801112	CRUZETA POL FBV/RES PES 2400X112,5X90MM	UN	01/02/2026	121	2	jun/26		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801112	CRUZETA POL FBV/RES PES 2400X112,5X90MM	UN	01/03/2026	121	3	out/26		-
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801112	CRUZETA POL FBV/RES PES 2400X112,5X90MM	UN	01/04/2026	121	4	14/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801112	CRUZETA POL FBV/RES PES 2400X112,5X90MM	UN	01/05/2026	121	5	18/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801112	CRUZETA POL FBV/RES PES 2400X112,5X90MM	UN	01/06/2026	121	6	23/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801112	CRUZETA POL FBV/RES PES 2400X112,5X90MM	UN	01/07/2026	182	7	27/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801112	CRUZETA POL FBV/RES PES 2400X112,5X90MM	UN	01/08/2026	182	8	31/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801112	CRUZETA POL FBV/RES PES 2400X112,5X90MM	UN	01/09/2026	182	9	36/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801112	CRUZETA POL FBV/RES PES 2400X112,5X90MM	UN	01/10/2026	182	10	40/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801112	CRUZETA POL FBV/RES PES 2400X112,5X90MM	UN	01/11/2026	0	11	45/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801112	CRUZETA POL FBV/RES PES 2400X112,5X90MM	UN	01/12/2026	0	12	49/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801114	ELO FUSIVEL BOTAO DISTRIB K 20A 500MM	UN	01/01/2026	383	1	jan/26		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801114	ELO FUSIVEL BOTAO DISTRIB K 20A 500MM	UN	01/02/2026	383	2	jun/26		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801114	ELO FUSIVEL BOTAO DISTRIB K 20A 500MM	UN	01/03/2026	383	3	out/26		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801114	ELO FUSIVEL BOTAO DISTRIB K 20A 500MM	UN	01/04/2026	383	4	14/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801114	ELO FUSIVEL BOTAO DISTRIB K 20A 500MM	UN	01/05/2026	383	5	18/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801114	ELO FUSIVEL BOTAO DISTRIB K 20A 500MM	UN	01/06/2026	383	6	23/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801114	ELO FUSIVEL BOTAO DISTRIB K 20A 500MM	UN	01/07/2026	575	7	27/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801114	ELO FUSIVEL BOTAO DISTRIB K 20A 500MM	UN	01/08/2026	575	8	31/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801114	ELO FUSIVEL BOTAO DISTRIB K 20A 500MM	UN	01/09/2026	575	9	36/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801114	ELO FUSIVEL BOTAO DISTRIB K 20A 500MM	UN	01/10/2026	575	10	40/2026		-
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801114	ELO FUSIVEL BOTAO DISTRIB K 20A 500MM	UN	01/11/2026	0	11	45/2026		-
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801114	ELO FUSIVEL BOTAO DISTRIB K 20A 500MM	UN	01/12/2026	0	12	49/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801125	CONECTOR CUN ESTRIBO 1/0 2/0AWG C/ CARTU	UN	01/01/2026	4	1	jan/26		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801125	CONECTOR CUN ESTRIBO 1/0 2/0AWG C/ CARTU	UN	01/02/2026	4	2	jun/26		-
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801125	CONECTOR CUN ESTRIBO 1/0 2/0AWG C/ CARTU	UN	01/03/2026	4	3	out/26		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801125	CONECTOR CUN ESTRIBO 1/0 2/0AWG C/ CARTU	UN	01/04/2026	4	4	14/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801125	CONECTOR CUN ESTRIBO 1/0 2/0AWG C/ CARTU	UN	01/05/2026	4	5	18/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801125	CONECTOR CUN ESTRIBO 1/0 2/0AWG C/ CARTU	UN	01/06/2026	4	6	23/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801125	CONECTOR CUN ESTRIBO 1/0 2/0AWG C/ CARTU	UN	01/07/2026	6	7	27/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801125	CONECTOR CUN ESTRIBO 1/0 2/0AWG C/ CARTU	UN	01/08/2026	6	8	31/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801125	CONECTOR CUN ESTRIBO 1/0 2/0AWG C/ CARTU	UN	01/09/2026	6	9	36/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801125	CONECTOR CUN ESTRIBO 1/0 2/0AWG C/ CARTU	UN	01/10/2026	6	10	40/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801125	CONECTOR CUN ESTRIBO 1/0 2/0AWG C/ CARTU	UN	01/11/2026	0	11	45/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801125	CONECTOR CUN ESTRIBO 1/0 2/0AWG C/ CARTU	UN	01/12/2026	0	12	49/2026		-
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801135	PINO TOPO AC 25MM 389MM 2F 18X32MM	UN	01/01/2026	57	1	jan/26		-
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801135	PINO TOPO AC 25MM 389MM 2F 18X32MM	UN	01/02/2026	57	2	jun/26		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801135	PINO TOPO AC 25MM 389MM 2F 18X32MM	UN	01/03/2026	57	3	out/26		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801135	PINO TOPO AC 25MM 389MM 2F 18X32MM	UN	01/04/2026	57	4	14/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801135	PINO TOPO AC 25MM 389MM 2F 18X32MM	UN	01/05/2026	57	5	18/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801135	PINO TOPO AC 25MM 389MM 2F 18X32MM	UN	01/06/2026	57	6	23/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801135	PINO TOPO AC 25MM 389MM 2F 18X32MM	UN	01/07/2026	86	7	27/2026		-
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801135	PINO TOPO AC 25MM 389MM 2F 18X32MM	UN	01/08/2026	86	8	31/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801135	PINO TOPO AC 25MM 389MM 2F 18X32MM	UN	01/09/2026	86	9	36/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801135	PINO TOPO AC 25MM 389MM 2F 18X32MM	UN	01/10/2026	86	10	40/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801135	PINO TOPO AC 25MM 389MM 2F 18X32MM	UN	01/11/2026	0	11	45/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801135	PINO TOPO AC 25MM 389MM 2F 18X32MM	UN	01/12/2026	0	12	49/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801146	LACO LATERAL PREF DUPLO 2/0AWG	UN	01/01/2026	345	1	jan/26		-
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801146	LACO LATERAL PREF DUPLO 2/0AWG	UN	01/02/2026	345	2	jun/26		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801146	LACO LATERAL PREF DUPLO 2/0AWG	UN	01/03/2026	345	3	out/26		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801146	LACO LATERAL PREF DUPLO 2/0AWG	UN	01/04/2026	345	4	14/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801146	LACO LATERAL PREF DUPLO 2/0AWG	UN	01/05/2026	345	5	18/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801146	LACO LATERAL PREF DUPLO 2/0AWG	UN	01/06/2026	345	6	23/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801146	LACO LATERAL PREF DUPLO 2/0AWG	UN	01/07/2026	518	7	27/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801146	LACO LATERAL PREF DUPLO 2/0AWG	UN	01/08/2026	518	8	31/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801146	LACO LATERAL PREF DUPLO 2/0AWG	UN	01/09/2026	518	9	36/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801146	LACO LATERAL PREF DUPLO 2/0AWG	UN	01/10/2026	518	10	40/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801146	LACO LATERAL PREF DUPLO 2/0AWG	UN	01/11/2026	0	11	45/2026		-
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801146	LACO LATERAL PREF DUPLO 2/0AWG	UN	01/12/2026	0	12	49/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801164	PINO ISOLADOR POLIMERICO AC 15KV 200MM	UN	01/01/2026	44	1	jan/26		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801164	PINO ISOLADOR POLIMERICO AC 15KV 200MM	UN	01/02/2026	44	2	jun/26		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801164	PINO ISOLADOR POLIMERICO AC 15KV 200MM	UN	01/03/2026	44	3	out/26		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801164	PINO ISOLADOR POLIMERICO AC 15KV 200MM	UN	01/04/2026	44	4	14/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801164	PINO ISOLADOR POLIMERICO AC 15KV 200MM	UN	01/05/2026	44	5	18/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801164	PINO ISOLADOR POLIMERICO AC 15KV 200MM	UN	01/06/2026	44	6	23/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801164	PINO ISOLADOR POLIMERICO AC 15KV 200MM	UN	01/07/2026	66	7	27/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801164	PINO ISOLADOR POLIMERICO AC 15KV 200MM	UN	01/08/2026	66	8	31/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801164	PINO ISOLADOR POLIMERICO AC 15KV 200MM	UN	01/09/2026	66	9	36/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801164	PINO ISOLADOR POLIMERICO AC 15KV 200MM	UN	01/10/2026	66	10	40/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801164	PINO ISOLADOR POLIMERICO AC 15KV 200MM	UN	01/11/2026	0	11	45/2026		-
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801164	PINO ISOLADOR POLIMERICO AC 15KV 200MM	UN	01/12/2026	0	12	49/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801166	CONECTOR CUNHA AL 4/0(2) AWG	UN	01/01/2026	229	1	jan/26		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801166	CONECTOR CUNHA AL 4/0(2) AWG	UN	01/02/2026	229	2	jun/26		-
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801166	CONECTOR CUNHA AL 4/0(2) AWG	UN	01/03/2026	229	3	out/26		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801166	CONECTOR CUNHA AL 4/0(2) AWG	UN	01/04/2026	229	4	14/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801166	CONECTOR CUNHA AL 4/0(2) AWG	UN	01/05/2026	229	5	18/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801166	CONECTOR CUNHA AL 4/0(2) AWG	UN	01/06/2026	229	6	23/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801166	CONECTOR CUNHA AL 4/0(2) AWG	UN	01/07/2026	344	7	27/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801166	CONECTOR CUNHA AL 4/0(2) AWG	UN	01/08/2026	344	8	31/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801166	CONECTOR CUNHA AL 4/0(2) AWG	UN	01/09/2026	344	9	36/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801166	CONECTOR CUNHA AL 4/0(2) AWG	UN	01/10/2026	344	10	40/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801166	CONECTOR CUNHA AL 4/0(2) AWG	UN	01/11/2026	0	11	45/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801166	CONECTOR CUNHA AL 4/0(2) AWG	UN	01/12/2026	0	12	49/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801178	ARMACAO SEC PRESB 1EST 4,2MM ACO	UN	01/01/2026	288	1	jan/26		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801178	ARMACAO SEC PRESB 1EST 4,2MM ACO	UN	01/02/2026	288	2	jun/26		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801178	ARMACAO SEC PRESB 1EST 4,2MM ACO	UN	01/03/2026	288	3	out/26		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801178	ARMACAO SEC PRESB 1EST 4,2MM ACO	UN	01/04/2026	288	4	14/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801178	ARMACAO SEC PRESB 1EST 4,2MM ACO	UN	01/05/2026	288	5	18/2026		-
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801178	ARMACAO SEC PRESB 1EST 4,2MM ACO	UN	01/06/2026	288	6	23/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801178	ARMACAO SEC PRESB 1EST 4,2MM ACO	UN	01/07/2026	432	7	27/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801178	ARMACAO SEC PRESB 1EST 4,2MM ACO	UN	01/08/2026	432	8	31/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801178	ARMACAO SEC PRESB 1EST 4,2MM ACO	UN	01/09/2026	432	9	36/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801178	ARMACAO SEC PRESB 1EST 4,2MM ACO	UN	01/10/2026	432	10	40/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801178	ARMACAO SEC PRESB 1EST 4,2MM ACO	UN	01/11/2026	0	11	45/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801178	ARMACAO SEC PRESB 1EST 4,2MM ACO	UN	01/12/2026	0	12	49/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801182	CONECTOR CUNHA AL 2AWG	UN	01/01/2026	35	1	jan/26		-
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801182	CONECTOR CUNHA AL 2AWG	UN	01/02/2026	35	2	jun/26		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801182	CONECTOR CUNHA AL 2AWG	UN	01/03/2026	35	3	out/26		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801182	CONECTOR CUNHA AL 2AWG	UN	01/04/2026	35	4	14/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801182	CONECTOR CUNHA AL 2AWG	UN	01/05/2026	35	5	18/2026		-
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801182	CONECTOR CUNHA AL 2AWG	UN	01/06/2026	35	6	23/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801182	CONECTOR CUNHA AL 2AWG	UN	01/07/2026	53	7	27/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801182	CONECTOR CUNHA AL 2AWG	UN	01/08/2026	53	8	31/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801182	CONECTOR CUNHA AL 2AWG	UN	01/09/2026	53	9	36/2026		
Coleta de demanda de Materiais 2026 rev.02 DIT	CUSTEIO	CUSTEIO	DIT	801182	CONECTOR CUNHA AL 2AWG	UN	01/10/2026	53	10	40/2026		
