Centro;Pedido;Ordem;Texto cabeçalho documento;Item;Nº reserva;Nº item reserva transferência;Material;Texto breve material;Tipo de movimento;Txt.tipo movimento;Referência;Fornecedor;Doc.material;Item doc.material;Data do documento;Data de lançamento;Data de entrada;Hora do registro;Quantidade;Montante em MI;Depósito;Centro financeiro;Nome do usuário;CAMPO TEXTO DESC.;CAMPO AUTOR DESC.;Operação;Elemento PEP;Imobilizado;Conta do Razão;Classificação contábil múltipla;Estoque especial;Qtd.  UM registro;UM registro;Nome 1;Subnº;Nº roteiro operações;Qtd.em UPP;Qtd.em UM pedido;Empresa;Tipo de avaliação;Lote;Número de documento configurável;Montante externo em MI;Valor de venda;Motivo do movimento;Ordem do cliente;Divisão ord.cliente;Item ord.cliente;Centro custo;Cliente;Código de movimento;Consumo;Código entrada;Ordem do cliente;Item ord.cliente;UM básica;Ano doc.material;Diagrama de rede;Segmento de estoque;Cód.débito/crédito;Tp.transação/evento;Valor PV com IVA;Moeda;Nota acomp.mercadoria;Item gerado automaticamente;Linha original;Contador;Unid.prç.pedido;UM pedido;CAMPO VALOR ICMS;CAMPO VALOR DIFAL;Documento do depósito;Nº do depósito
CDFL;4500135969;;;20;0;0;401931;POSTE FIBRA VIDRO E-CR 13M 600DAN;101;EM Entrada mercador.;0180034038;1003624;5000241291;1;01/12/2025;11/12/2025;11/12/2025;14:54:54;10;42.580,00;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;10;UN;CDFL - CD FLORES;;0;10;10;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;2.980,60;0,00;;
CDFL;4500135095;;;10;0;0;401941;CABO ELET ISOL 4MM2 PVC 750V;101;EM Entrada mercador.;0180034701;1003949;5000249430;1;19/01/2026;06/02/2026;06/02/2026;09:57:22;250;822,49;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;250;M;CDFL - CD FLORES;;0;250;250;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;M;2026;;;S;WE;0,00;BRL;;;0;0;M;M;57,58;0,00;;
CDFL;4500145738;;;10;0;0;401959;CRUZETA POL FBV/RES PES 2400X112,5X90MM;101;EM Entrada mercador.;0180035242;1003624;5000256399;1;17/03/2026;17/03/2026;17/03/2026;10:04:09;1.000;185.000,00;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;1.000;UN;CDFL - CD FLORES;;0;1.000;1.000;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0,00;BRL;;;0;0;UN;UN;14.389,30;0,00;;
CDFL;4500137985;;;20;0;0;401959;CRUZETA POL FBV/RES PES 2400X112,5X90MM;101;EM Entrada mercador.;0180035096;1007001;5000254269;1;30/01/2026;06/03/2026;06/03/2026;10:49:50;1.381;258.321,22;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;1.381;UN;CDFL - CD FLORES;;0;1.381;1.381;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0,00;BRL;;;0;0;UN;UN;15.708,88;33.908,73;;
CDFL;4500144395;;;30;0;0;401959;CRUZETA POL FBV/RES PES 2400X112,5X90MM;101;EM Entrada mercador.;0180035002;1003624;5000253345;1;02/03/2026;02/03/2026;02/03/2026;08:20:47;500;92.500,00;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;500;UN;CDFL - CD FLORES;;0;500;500;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0,00;BRL;;;0;0;UN;UN;7.194,65;0,00;;
CDFL;4500144395;;;10;0;0;401959;CRUZETA POL FBV/RES PES 2400X112,5X90MM;101;EM Entrada mercador.;0180034849;1003624;5000251749;1;19/02/2026;19/02/2026;19/02/2026;08:23:34;500;92.500,00;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;500;UN;CDFL - CD FLORES;;0;500;500;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0,00;BRL;;;0;0;UN;UN;7.194,65;0,00;;
CDFL;4500129786;;;10;0;0;401959;CRUZETA POL FBV/RES PES 2400X112,5X90MM;101;EM Entrada mercador.;0180033685;1007001;5000235532;1;21/10/2025;11/11/2025;11/11/2025;17:43:34;500;93.526,88;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;500;UN;CDFL - CD FLORES;;0;500;500;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;5.687,50;12.276,88;;
CDFL;4500131413;;;40;0;0;401992;"TRAFO CRTE 0,6KV 400-5A; 0,3C12,5 BARRA";101;EM Entrada mercador.;0180034028;1007548;5000240969;3;13/11/2025;11/12/2025;11/12/2025;08:49:34;119;48.628,22;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;119;UN;CDFL - CD FLORES;;0;119;119;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;2.957,15;6.383,22;;
CDFL;4500126069;;;40;0;0;401992;"TRAFO CRTE 0,6KV 400-5A; 0,3C12,5 BARRA";101;EM Entrada mercador.;0180034026;1007548;5000240967;4;13/11/2025;11/12/2025;11/12/2025;08:41:01;62;25.335,71;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;62;UN;CDFL - CD FLORES;;0;62;62;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;1.540,70;3.325,71;;
CDFL;4500137967;;;40;0;0;402017;SUPORTE TRANSF POSTE DUP T AC 210X125MM;101;EM Entrada mercador.;0180035066;1007262;5000253642;4;04/03/2026;04/03/2026;04/03/2026;08:18:44;30;4.635,86;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;30;UN;CDFL - CD FLORES;;0;30;30;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0,00;BRL;;;0;0;UN;UN;511,31;374,96;;
CDFL;4500144463;;;40;0;0;402025;ELO FUSIVEL BOTAO DISTRIB K 25A 500MM;101;EM Entrada mercador.;0180035431;1003489;5000257418;4;03/03/2026;30/03/2026;30/03/2026;11:41:44;42;281,37;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;42;UN;CDFL - CD FLORES;;0;42;42;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0,00;BRL;;;0;0;UN;UN;17,11;36,93;;
CDFL;4500137970;;;30;0;0;402041;ARRUELA QD 5/8P;101;EM Entrada mercador.;0180034698;1010868;5000249396;3;06/02/2026;06/02/2026;06/02/2026;08:51:30;6.410;6.050,41;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;6.410;UN;CDFL - CD FLORES;;0;6.410;6.410;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0,00;BRL;;;0;0;UN;UN;367,93;794,21;;
CDFL;4500145589;;;10;0;0;402098;POSTE CONCRETO DUPLO T 13M 1000DAN;101;EM Entrada mercador.;0180035079;1006698;5000253823;1;04/03/2026;04/03/2026;04/03/2026;10:54:11;9;26.873,10;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;9;UN;CDFL - CD FLORES;;0;9;9;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0,00;BRL;;;0;0;UN;UN;1.881,12;0,00;;
CDFL;4500133064;;;10;0;0;402098;POSTE CONCRETO DUPLO T 13M 1000DAN;101;EM Entrada mercador.;0180033819;1006698;5000236723;1;12/11/2025;18/11/2025;18/11/2025;15:43:04;10;29.859,00;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;10;UN;CDFL - CD FLORES;;0;10;10;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;2.090,13;0,00;;
CDFL;4500145289;;;10;0;0;402105;CONECTOR AUTO PERF DU 70-240 / 70-240MM2;101;EM Entrada mercador.;0180035112;1009609;5000254410;1;25/02/2026;09/03/2026;09/03/2026;09:26:48;500;19.997,44;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;500;UN;CDFL - CD FLORES;;0;500;500;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0,00;BRL;;;0;0;UN;UN;2.205,60;1.617,44;;
CDFL;4500138298;;;20;0;0;402105;CONECTOR AUTO PERF DU 70-240 / 70-240MM2;101;EM Entrada mercador.;0180034668;1020062;5000248911;2;14/01/2026;04/02/2026;04/02/2026;15:42:48;370;20.852,61;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;370;UN;CDFL - CD FLORES;;0;370;370;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0,00;BRL;;;0;0;UN;UN;2.299,92;1.686,61;;
CDFL;4500131417;;;10;0;0;402105;CONECTOR AUTO PERF DU 70-240 / 70-240MM2;101;EM Entrada mercador.;0180033762;1009609;5000236321;1;21/10/2025;17/11/2025;17/11/2025;10:53:53;1.800;71.990,78;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;1.800;UN;CDFL - CD FLORES;;0;1.800;1.800;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;7.940,16;5.822,78;;
CDFL;4500138201;;;20;0;0;402111;ELO FUSIVEL BOTAO DISTRIB UN K 8A 500MM;101;EM Entrada mercador.;0180034643;1024046;5000248527;2;20/01/2026;02/02/2026;02/02/2026;11:00:03;500;2.981,35;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;500;UN;CDFL - CD FLORES;;0;500;500;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0,00;BRL;;;0;0;UN;UN;181,30;391,35;;
CDFL;4500135843;;;10;0;0;402117;ELO FUSIVEL BOTAO DISTRIB K 20A 500MM;101;EM Entrada mercador.;0180034082;1024046;5000241726;1;03/12/2025;15/12/2025;15/12/2025;10:02:51;1.500;8.944,05;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;1.500;UN;CDFL - CD FLORES;;0;1.500;1.500;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;543,90;1.174,05;;
CDFL;4500134196;;;40;0;0;402132;TRAFO AER 1F 15KV 25KVA 240/120V 7TP;101;EM Entrada mercador.;0180034220;1003291;5000243961;3;17/12/2025;22/12/2025;22/12/2025;15:06:23;1;10.154,77;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;1;UN;CDFL - CD FLORES;;0;1;1;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;710,83;0,00;;
CDFL;4500134196;;;40;0;0;402132;TRAFO AER 1F 15KV 25KVA 240/120V 7TP;101;EM Entrada mercador.;0180034078;1003291;5000241679;3;09/12/2025;15/12/2025;15/12/2025;08:47:02;9;91.392,93;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;9;UN;CDFL - CD FLORES;;0;9;9;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;6.397,51;0,00;;
CDFL;4500125193;;;20;0;0;402132;TRAFO AER 1F 15KV 25KVA 240/120V 7TP;101;EM Entrada mercador.;0180033227;1003291;5000230755;1;01/10/2025;13/10/2025;13/10/2025;08:25:38;5;50.773,85;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;5;UN;CDFL - CD FLORES;;0;5;5;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;3.554,17;0,00;;
CDFL;4500138304;;;10;0;0;402149;TERMINAL CU CHAVE SEC  70-120MM2;101;EM Entrada mercador.;0180034876;1024297;5000252079;1;06/02/2026;20/02/2026;20/02/2026;11:51:34;122;20.496,00;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;122;UN;CDFL - CD FLORES;;0;122;122;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0,00;BRL;;;0;0;UN;UN;0,00;0,00;;
CDFL;4500147616;;;10;0;0;402152;CABO ELET CU 95MM2 90°XLPE 0,6/1KV;101;EM Entrada mercador.;0180035418;1003949;5000257352;1;20/03/2026;27/03/2026;27/03/2026;14:17:43;1.187;77.024,43;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;1.187;M;CDFL - CD FLORES;;0;1.187;1.187;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;M;2026;;;S;WE;0,00;BRL;;;0;0;M;M;5.391,71;0,00;;
CDFL;4500146770;;;10;0;0;402152;CABO ELET CU 95MM2 90°XLPE 0,6/1KV;101;EM Entrada mercador.;0180035359;1003949;5000257145;1;20/03/2026;24/03/2026;24/03/2026;09:53:46;500;32.445,00;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;500;M;CDFL - CD FLORES;;0;500;500;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;M;2026;;;S;WE;0,00;BRL;;;0;0;M;M;2.271,15;0,00;;
CDFL;4500130026;;;10;0;0;402152;CABO ELET CU 95MM2 90°XLPE 0,6/1KV;101;EM Entrada mercador.;0180033778;1003949;5000236358;1;11/11/2025;17/11/2025;17/11/2025;14:50:00;890;57.752,10;INVT;EST_INV_AME;LPEIXOTO;;;;;;;;;890;M;CDFL - CD FLORES;;0;890;890;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;M;2025;;;S;WE;0,00;BRL;;;0;0;M;M;4.042,65;0,00;;
CDFL;4500130665;;;60;0;0;402185;CONECTOR DER CUNHA ESTRIBO 336,4 MCM;101;EM Entrada mercador.;0180033955;1003799;5000239657;6;05/11/2025;04/12/2025;04/12/2025;10:23:49;100;4.337,34;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;100;UN;CDFL - CD FLORES;;0;100;100;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;263,76;569,34;;
CDFL;4500147050;;;10;0;0;402242;POSTE FIBRA VIDRO E-CR 11M 600DAN;101;EM Entrada mercador.;0180035311;1027479;5000256856;1;04/03/2026;20/03/2026;20/03/2026;07:48:34;36;96.358,26;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;36;UN;CDFL - CD FLORES;;0;36;36;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0,00;BRL;;;0;0;UN;UN;5.859,68;12.648,54;;
CDFL;4500147050;;;10;0;0;402242;POSTE FIBRA VIDRO E-CR 11M 600DAN;101;EM Entrada mercador.;0180035310;1027479;5000256855;1;04/03/2026;20/03/2026;20/03/2026;07:46:21;36;96.358,26;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;36;UN;CDFL - CD FLORES;;0;36;36;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0,00;BRL;;;0;0;UN;UN;5.859,68;12.648,54;;
CDFL;4500147050;;;10;0;0;402242;POSTE FIBRA VIDRO E-CR 11M 600DAN;101;EM Entrada mercador.;0180035309;1027479;5000256854;1;04/03/2026;20/03/2026;20/03/2026;07:43:14;36;96.358,26;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;36;UN;CDFL - CD FLORES;;0;36;36;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0,00;BRL;;;0;0;UN;UN;5.859,68;12.648,54;;
CDFL;4500131625;;;10;0;0;402242;POSTE FIBRA VIDRO E-CR 11M 600DAN;101;EM Entrada mercador.;0180033540;1003624;5000234273;1;21/10/2025;30/10/2025;30/10/2025;15:35:00;32;102.707,20;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;32;UN;CDFL - CD FLORES;;0;32;32;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;7.189,50;0,00;;
CDFL;4500127848;;;40;0;0;402242;POSTE FIBRA VIDRO E-CR 11M 600DAN;101;EM Entrada mercador.;0180033383;1003624;5000233010;1;14/10/2025;21/10/2025;21/10/2025;09:25:42;50;160.480,00;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;50;UN;CDFL - CD FLORES;;0;50;50;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;11.233,60;0,00;;
CDFL;4500127848;;;40;0;0;402242;POSTE FIBRA VIDRO E-CR 11M 600DAN;101;EM Entrada mercador.;0180033233;1003624;5000230776;1;03/10/2025;13/10/2025;13/10/2025;09:03:38;16;51.353,60;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;16;UN;CDFL - CD FLORES;;0;16;16;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;3.594,75;0,00;;
CDFL;4500131625;;;10;0;0;402242;POSTE FIBRA VIDRO E-CR 11M 600DAN;101;EM Entrada mercador.;0180033125;1003624;5000229916;1;01/10/2025;06/10/2025;06/10/2025;14:58:37;50;160.480,00;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;50;UN;CDFL - CD FLORES;;0;50;50;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;11.233,60;0,00;;
CDFL;4500138201;;;60;0;0;402265;ELO FUSIVEL BOTAO DISTRIB H 3A 500MM;101;EM Entrada mercador.;0180034643;1024046;5000248527;5;20/01/2026;02/02/2026;02/02/2026;11:00:03;150;885,76;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;150;UN;CDFL - CD FLORES;;0;150;150;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0,00;BRL;;;0;0;UN;UN;53,86;116,27;;
CDFL;4500137858;;;20;0;0;402276;CHAVE FUSIVEL INDIC 15KV 200A/95KV BUC;101;EM Entrada mercador.;0180034493;1003412;5000247371;1;12/12/2025;22/01/2026;22/01/2026;15:21:31;46;19.485,82;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;46;UN;CDFL - CD FLORES;;0;46;46;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0,00;BRL;;;0;0;UN;UN;1.184,96;2.557,82;;
CDFL;4500144303;;;10;0;0;402296;GANCHO OLHAL AC 17MM 5000KGF;101;EM Entrada mercador.;0180035380;1010868;5000257291;1;25/02/2026;26/03/2026;26/03/2026;08:04:18;4.067;51.215,87;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;4.067;UN;CDFL - CD FLORES;;0;4.067;4.067;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0,00;BRL;;;0;0;UN;UN;3.114,51;6.722,89;;
CDFL;4500137970;;;20;0;0;402296;GANCHO OLHAL AC 17MM 5000KGF;101;EM Entrada mercador.;0180034698;1010868;5000249396;2;06/02/2026;06/02/2026;06/02/2026;08:51:30;1.938;24.405,30;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;1.938;UN;CDFL - CD FLORES;;0;1.938;1.938;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0,00;BRL;;;0;0;UN;UN;1.484,12;3.203,58;;
CDFL;4500138296;;;10;0;0;402307;CONECTOR PERF 4 SAÍDAS 25-240MM2/1,5-35M;101;EM Entrada mercador.;0180034889;1003137;5000252223;1;29/01/2026;20/02/2026;20/02/2026;14:50:27;4.550;346.932,33;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;4.550;UN;CDFL - CD FLORES;;0;4.550;4.550;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0,00;BRL;;;0;0;UN;UN;21.097,44;45.540,33;;
CDFL;4500131542;;;10;0;0;402307;CONECTOR PERF 4 SAÍDAS 25-240MM2/1,5-35M;101;EM Entrada mercador.;0180034086;1003137;5000241833;1;24/11/2025;15/12/2025;15/12/2025;11:01:47;18.000;1.372.479,55;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;18.000;UN;CDFL - CD FLORES;;0;18.000;18.000;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;83.462,40;180.159,55;;
CDFL;4500124896;;;40;0;0;402312;OLHAL PARAFUSO AC 16MM 5000DAN;101;EM Entrada mercador.;0180033216;1021472;5000230688;1;16/09/2025;10/10/2025;10/10/2025;14:20:45;700;10.745,00;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;700;UN;CDFL - CD FLORES;;0;700;700;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;0,00;0,00;;
CDFL;4500147222;;;10;0;0;402318;CABO  MULT 3X120+1X70MM² XLPE 0,6/1 KV;101;EM Entrada mercador.;0180035113;1003949;5000254411;1;27/02/2026;09/03/2026;09/03/2026;09:35:04;2.160;102.189,60;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;2.160;M;CDFL - CD FLORES;;0;2.160;2.160;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;M;2026;;;S;WE;0,00;BRL;;;0;0;M;M;7.153,27;0,00;;
CDFL;4500147222;;;10;0;0;402318;CABO  MULT 3X120+1X70MM² XLPE 0,6/1 KV;101;EM Entrada mercador.;0180035072;1003949;5000253689;1;24/02/2026;04/03/2026;04/03/2026;09:39:37;6.962;329.372,22;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;6.962;M;CDFL - CD FLORES;;0;6.962;6.962;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;M;2026;;;S;WE;0,00;BRL;;;0;0;M;M;23.056,06;0,00;;
CDFL;4500147222;;;10;0;0;402318;CABO  MULT 3X120+1X70MM² XLPE 0,6/1 KV;101;EM Entrada mercador.;0180035073;1003949;5000253699;1;25/02/2026;04/03/2026;04/03/2026;10:02:51;6.519;308.413,89;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;6.519;M;CDFL - CD FLORES;;0;6.519;6.519;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;M;2026;;;S;WE;0,00;BRL;;;0;0;M;M;21.588,97;0,00;;
CDFL;4500147222;;;10;0;0;402318;CABO  MULT 3X120+1X70MM² XLPE 0,6/1 KV;101;EM Entrada mercador.;0180035074;1003949;5000253710;1;24/02/2026;04/03/2026;04/03/2026;10:11:08;5.760;272.505,60;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;5.760;M;CDFL - CD FLORES;;0;5.760;5.760;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;M;2026;;;S;WE;0,00;BRL;;;0;0;M;M;19.075,39;0,00;;
CDFL;4500147222;;;10;0;0;402318;CABO  MULT 3X120+1X70MM² XLPE 0,6/1 KV;101;EM Entrada mercador.;0180034994;1003949;5000253322;2;23/02/2026;27/02/2026;27/02/2026;16:08:33;6.459;305.575,29;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;6.459;M;CDFL - CD FLORES;;0;6.459;6.459;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;M;2026;;;S;WE;0,00;BRL;;;0;0;M;M;21.390,27;0,00;;
CDFL;4500147222;;;10;0;0;402318;CABO  MULT 3X120+1X70MM² XLPE 0,6/1 KV;101;EM Entrada mercador.;0180034994;1003949;5000253322;1;23/02/2026;27/02/2026;27/02/2026;16:08:33;6.140;290.483,40;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;6.140;M;CDFL - CD FLORES;;0;6.140;6.140;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;M;2026;;;S;WE;0,00;BRL;;;0;0;M;M;20.333,84;0,00;;
CDFL;4500135830;;;10;0;0;402318;CABO  MULT 3X120+1X70MM² XLPE 0,6/1 KV;101;EM Entrada mercador.;0180034139;1003949;5000243582;1;10/12/2025;18/12/2025;18/12/2025;09:01:17;1.700;80.427,00;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;1.700;M;CDFL - CD FLORES;;0;1.700;1.700;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;M;2025;;;S;WE;0,00;BRL;;;0;0;M;M;5.629,89;0,00;;
CDFL;4500135830;;;10;0;0;402318;CABO  MULT 3X120+1X70MM² XLPE 0,6/1 KV;101;EM Entrada mercador.;0180033980;1003949;5000239895;1;25/11/2025;05/12/2025;05/12/2025;14:45:07;3.300;156.123,00;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;3.300;M;CDFL - CD FLORES;;0;3.300;3.300;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;M;2025;;;S;WE;0,00;BRL;;;0;0;M;M;10.928,61;0,00;;
CDFL;4500128803;;;10;0;0;402318;CABO  MULT 3X120+1X70MM² XLPE 0,6/1 KV;101;EM Entrada mercador.;0180033719;1003949;5000235851;1;04/11/2025;13/11/2025;13/11/2025;11:09:12;5.222;247.052,82;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;5.222;M;CDFL - CD FLORES;;0;5.222;5.222;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;M;2025;;;S;WE;0,00;BRL;;;0;0;M;M;17.293,70;0,00;;
CDFL;4500128803;;;10;0;0;402318;CABO  MULT 3X120+1X70MM² XLPE 0,6/1 KV;101;EM Entrada mercador.;0180033584;1003949;5000234680;1;27/10/2025;04/11/2025;04/11/2025;16:22:36;2.778;131.427,18;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;2.778;M;CDFL - CD FLORES;;0;2.778;2.778;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;M;2025;;;S;WE;0,00;BRL;;;0;0;M;M;9.199,90;0,00;;
CDFL;4500129810;;;20;0;0;402322;MED EL 3E 4F 120V 120A TB GD B;101;EM Entrada mercador.;0180034820;1003382;5000251545;1;16/02/2026;16/02/2026;16/02/2026;07:22:03;20;15.049,43;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;20;UN;CDFL - CD FLORES;;0;20;20;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0,00;BRL;;;0;0;UN;UN;1.659,86;1.217,23;;
CDFL;4500148670;;;10;0;0;402331;BRACO C/GRAMPO SUSPE SECU 500DAN;101;EM Entrada mercador.;0180035250;1016114;5000256466;1;11/03/2026;18/03/2026;18/03/2026;08:26:01;303;16.346,85;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;303;UN;CDFL - CD FLORES;;0;303;303;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0,00;BRL;;;0;0;UN;UN;0,00;0,00;;
CDFL;4500148087;;;20;0;0;402397;CABO ELET NU CA 1/0AWG 53,5 MM2 POPPY;101;EM Entrada mercador.;0180035432;1003949;5000257420;2;24/03/2026;30/03/2026;30/03/2026;11:49:50;2.149;62.321,00;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;2.149;KG;CDFL - CD FLORES;;0;2.149;2.149;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;KG;2026;;;S;WE;0,00;BRL;;;0;0;KG;KG;4.362,47;0,00;;
